vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,兆易创新2017年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|兆易创新|603986.SH|2023-08-18|625.36|622.74|30.47|41.23|4.07|4.16|65.85|53.07|7.69|8.64|1.13|0.66|-17550.13|625.74|559.21|22.47|
|兆易创新|603986.SH|2023-08-17|636.7|634.03|31.02|41.98|4.14|4.24|67.04|54.04|7.83|8.79|1.11|0.65|-17868.31|637.08|570.55|22.93|
|兆易创新|603986.SH|2023-08-16|630.23|627.59|30.7|41.55|4.1|4.19|66.36|53.49|7.75|8.7|1.12|0.66|-17686.76|630.61|564.08|22.67|
|兆易创新|603986.SH|2023-08-15|651.9|649.17|31.76|42.98|4.24|4.34|68.64|55.33|8.02|9|1.09|0.63|-18295.04|652.28|585.76|23.54|
|兆易创新|603986.SH|2023-08-14|674.84|672.02|32.88|44.49|4.39|4.49|71.06|57.27|8.3|9.32|1.05|0.61|-18938.87|675.23|608.7|24.46|
|兆易创新|603986.SH|2023-08-11|680.58|677.73|33.16|44.87|4.43|4.53|71.66|57.76|8.37|9.4|1.04|0.61|-19099.83|680.96|614.43|24.69|
|兆易创新|603986.SH|2023-08-10|691.25|688.36|33.68|45.57|4.5|4.6|72.79|58.67|8.5|9.55|1.02|0.6|-19399.29|691.63|625.1|25.12|
|兆易创新|603986.SH|2023-08-09|693.98|691.08|33.81|45.75|4.52|4.62|73.07|58.9|8.54|9.58|1.02|0.6|-19476.03|694.37|627.84|25.23|
|兆易创新|603986.SH|2023-08-08|698.58|695.66|34.03|46.06|4.55|4.65|73.56|59.29|8.59|9.65|1.01|0.59|-19605.17|698.97|632.44|25.42|
|兆易创新|603986.SH|2023-08-07|702.52|699.51|34.23|46.32|4.57|4.67|73.97|59.62|8.64|9.7|1.01|0.59|-19715.74|702.91|636.38|25.57|
|兆易创新|603986.SH|2023-08-04|712.73|709.67|34.72|46.99|4.64|4.74|75.05|60.49|8.77|9.84|0.99|0.58|-20002.12|713.11|646.58|25.98|
|兆易创新|603986.SH|2023-08-03|761.08|757.82|37.08|50.18|4.95|5.06|80.14|64.59|9.36|10.51|0.93|0.54|-21359.18|761.47|694.94|27.93|
|兆易创新|603986.SH|2023-08-02|760.28|756.96|37.04|50.13|4.95|5.06|80.06|64.52|9.35|10.5|0.93|0.54|-21336.47|760.66|694.13|27.89|
|兆易创新|603986.SH|2023-08-01|763.14|759.82|37.18|50.31|4.97|5.08|80.36|64.77|9.39|10.54|0.93|0.54|-21416.96|763.53|697|28.01|
|兆易创新|603986.SH|2023-07-31|765.61|762.27|37.3|50.48|4.98|5.09|80.62|64.98|9.42|10.57|0.92|0.54|-21486.22|765.99|699.47|28.11|
|兆易创新|603986.SH|2023-07-28|761.94|758.62|37.12|50.24|4.96|5.07|80.23|64.67|9.37|10.52|0.93|0.54|-21383.27|762.33|695.8|27.96|
|兆易创新|603986.SH|2023-07-27|736.8|733.58|35.9|48.58|4.8|4.9|77.58|62.53|9.06|10.17|0.96|0.56|-20677.54|737.18|670.65|26.95|
|兆易创新|603986.SH|2023-07-26|745.73|742.48|36.33|49.17|4.85|4.96|78.52|63.29|9.17|10.3|0.95|0.55|-20928.38|746.12|679.59|27.31|
|兆易创新|603986.SH|2023-07-25|753.07|749.79|36.69|49.65|4.9|5.01|79.3|63.91|9.26|10.4|0.94|0.55|-21134.3|753.45|686.93|27.6|
|兆易创新|603986.SH|2023-07-24|739.93|736.7|36.05|48.78|4.82|4.92|77.91|62.8|9.1|10.22|0.96|0.56|-20765.52|740.31|673.79|27.08|
|兆易创新|603986.SH|2023-07-21|748.87|745.6|36.48|49.37|4.87|4.98|78.85|63.56|9.21|10.34|0.94|0.55|-21016.37|749.25|682.72|27.44|
|兆易创新|603986.SH|2023-07-20|749.54|746.27|36.52|49.42|4.88|4.99|78.92|63.61|9.22|10.35|0.94|0.55|-21035.09|749.92|683.39|27.46|
|兆易创新|603986.SH|2023-07-19|764.41|761.08|37.24|50.4|4.98|5.08|80.49|64.88|9.4|10.56|0.93|0.54|-21452.53|764.79|698.27|28.06|
|兆易创新|603986.SH|2023-07-18|771.95|768.58|37.61|50.9|5.03|5.13|81.28|65.51|9.5|10.66|0.92|0.54|-21664.06|772.33|705.8|28.36|
|兆易创新|603986.SH|2023-07-17|789.49|786.05|38.46|52.05|5.14|5.25|83.13|67|9.71|10.9|0.9|0.52|-22156.38|789.87|723.35|29.07|
|兆易创新|603986.SH|2023-07-14|782.69|779.27|38.13|51.6|5.09|5.21|82.41|66.43|9.63|10.81|0.9|0.53|-21965.44|783.07|716.54|28.8|
|兆易创新|603986.SH|2023-07-13|788.76|785.32|38.43|52|5.13|5.25|83.05|66.94|9.7|10.89|0.9|0.52|-22135.79|789.14|722.61|29.04|
|兆易创新|603986.SH|2023-07-12|755.14|751.85|36.79|49.79|4.92|5.02|79.51|64.09|9.29|10.43|0.94|0.55|-21192.33|755.52|688.99|27.69|
|兆易创新|603986.SH|2023-07-11|769.28|765.93|37.48|50.72|5.01|5.12|81|65.29|9.46|10.62|0.92|0.54|-21589.18|769.66|703.14|28.26|
|兆易创新|603986.SH|2023-07-10|707.05|703.96|34.45|46.62|4.6|4.7|74.45|60.01|8.7|9.76|1|0.58|-19842.65|707.43|640.9|25.76|
|兆易创新|603986.SH|2023-07-07|701.78|698.72|34.19|46.27|4.57|4.67|73.9|59.56|8.63|9.69|1.01|0.59|-19694.77|702.16|635.63|25.54|
|兆易创新|603986.SH|2023-07-06|736.66|733.45|35.89|48.57|4.8|4.9|77.57|62.52|9.06|10.17|0.96|0.56|-20673.8|737.05|670.52|26.95|
|兆易创新|603986.SH|2023-07-05|736.06|732.85|35.86|48.53|4.79|4.9|77.51|62.47|9.05|10.16|0.96|0.56|-20656.95|736.45|669.92|26.92|
|兆易创新|603986.SH|2023-07-04|725.86|722.69|35.36|47.86|4.72|4.83|76.43|61.6|8.93|10.02|0.97|0.57|-20370.54|726.24|659.71|26.51|
|兆易创新|603986.SH|2023-07-03|709.65|706.55|34.57|46.79|4.62|4.72|74.72|60.23|8.73|9.8|1|0.58|-19915.66|710.03|643.5|25.86|
|兆易创新|603986.SH|2023-06-30|708.71|705.62|34.53|46.73|4.61|4.71|74.63|60.15|8.72|9.79|1|0.58|-19889.45|709.1|642.57|25.82|
|兆易创新|603986.SH|2023-06-29|702.78|699.71|34.24|46.33|4.57|4.67|74|59.64|8.64|9.7|1.01|0.59|-19722.85|703.16|636.63|25.58|
|兆易创新|603986.SH|2023-06-28|700.71|697.65|34.14|46.2|4.56|4.66|73.78|59.47|8.62|9.68|1.01|0.59|-19664.82|701.09|634.57|25.5|
|兆易创新|603986.SH|2023-06-27|705.98|702.9|34.39|46.55|4.6|4.7|74.34|59.92|8.68|9.75|1|0.59|-19812.7|706.36|639.83|25.71|
|兆易创新|603986.SH|2023-06-26|706.05|702.97|34.4|46.55|4.6|4.7|74.34|59.92|8.68|9.75|1|0.59|-19814.57|706.43|639.9|25.72|
|兆易创新|603986.SH|2023-06-21|719.05|715.92|35.03|47.41|4.68|4.78|75.71|61.03|8.84|9.93|0.98|0.58|-20179.6|719.44|652.91|26.24|
|兆易创新|603986.SH|2023-06-20|756.14|752.84|36.84|49.85|4.92|5.03|79.62|64.17|9.3|10.44|0.94|0.55|-21220.41|756.52|689.99|27.73|
|兆易创新|603986.SH|2023-06-19|760.94|757.62|37.07|50.17|4.95|4.93|80.13|64.58|9.36|10.51|0.93||-21355.19|761.33|694.8|27.92|
|兆易创新|603986.SH|2023-06-16|746.27|743.01|36.36|49.2|4.86|4.83|78.58|63.34|9.18|10.31|0.95||-20943.36|746.65|680.12|27.33|
|兆易创新|603986.SH|2023-06-15|739.8|736.57|36.04|48.78|4.82|4.79|77.9|62.79|9.1|10.22|0.96||-20761.78|740.18|673.65|27.07|
|兆易创新|603986.SH|2023-06-14|748.4|745.14|36.46|49.34|4.87|4.85|78.8|63.52|9.21|10.33|0.95||-21003.26|748.79|682.26|27.42|
