vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,深南电路2017年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|深南电路|002916.SZ|2023-10-31|356.76|355.2|21.76|26.12|2.81|2.81|11.22|15.52|2.55|2.75|1.37|1.44|-689.19|385.89|381.57|13.29|
|深南电路|002916.SZ|2023-10-30|357.78|356.22|21.82|26.19|2.82|2.82|11.25|15.56|2.56|2.76|1.36|1.43|-691.17|386.91|382.6|13.33|
|深南电路|002916.SZ|2023-10-27|352.24|350.71|21.48|25.78|2.78|2.78|11.08|15.32|2.52|2.72|1.38|1.46|-680.47|381.38|377.06|13.14|
|深南电路|002916.SZ|2023-10-26|331.17|329.72|20.2|24.32|2.7|2.7|10.41|11.97|2.37|2.54|1.47|1.55|-469.12|358.62|353.46|12.32|
|深南电路|002916.SZ|2023-10-25|330.96|329.52|20.18|24.31|2.7|2.7|10.41|11.96|2.37|2.54|1.47|1.55|-468.83|358.41|353.25|12.31|
|深南电路|002916.SZ|2023-10-24|330.55|329.11|20.16|24.28|2.7|2.7|10.4|11.94|2.36|2.53|1.47|1.55|-468.25|358|352.84|12.29|
|深南电路|002916.SZ|2023-10-23|322.34|320.94|19.66|23.67|2.63|2.63|10.14|11.65|2.3|2.47|1.51|1.59|-456.62|349.8|344.64|12.01|
|深南电路|002916.SZ|2023-10-20|330.86|329.41|20.18|24.3|2.7|2.7|10.4|11.96|2.36|2.53|1.47|1.55|-468.68|358.31|353.15|12.3|
|深南电路|002916.SZ|2023-10-19|340.29|338.81|20.75|24.99|2.78|2.78|10.7|12.3|2.43|2.61|1.43|1.51|-482.05|367.75|362.59|12.63|
|深南电路|002916.SZ|2023-10-18|341.99|340.49|20.86|25.12|2.79|2.79|10.75|12.36|2.44|2.62|1.42|1.5|-484.45|369.44|364.28|12.69|
|深南电路|002916.SZ|2023-10-17|347.78|346.26|21.21|25.54|2.84|2.84|10.94|12.57|2.49|2.66|1.4|1.47|-492.66|375.24|370.07|12.89|
|深南电路|002916.SZ|2023-10-16|348.4|346.88|21.25|25.59|2.84|2.84|10.96|12.59|2.49|2.67|1.4|1.47|-493.53|375.85|370.69|12.92|
|深南电路|002916.SZ|2023-10-13|358.09|356.53|21.84|26.3|2.92|2.92|11.26|12.94|2.56|2.74|1.36|1.43|-507.26|385.55|380.38|13.25|
|深南电路|002916.SZ|2023-10-12|353.94|352.39|21.59|25.99|2.89|2.89|11.13|12.79|2.53|2.71|1.38|1.45|-501.37|381.39|376.23|13.11|
|深南电路|002916.SZ|2023-10-11|348.71|347.18|21.27|25.61|2.85|2.85|10.97|12.6|2.49|2.67|1.4|1.47|-493.96|376.16|371|12.93|
|深南电路|002916.SZ|2023-10-10|346.65|345.14|21.14|25.46|2.83|2.83|10.9|12.53|2.48|2.66|1.41|1.48|-491.06|374.11|368.95|12.85|
|深南电路|002916.SZ|2023-10-09|344.86|343.35|21.03|25.33|2.82|2.82|10.85|12.46|2.46|2.64|1.41|1.49|-488.52|372.31|367.15|12.79|
|深南电路|002916.SZ|2023-09-28|341.42|339.93|20.82|25.08|2.79|2.79|10.74|12.34|2.44|2.62|1.43|1.5|-483.65|368.88|363.71|12.67|
|深南电路|002916.SZ|2023-09-27|334.76|333.29|20.42|24.59|2.73|2.73|10.53|12.1|2.39|2.56|1.46|1.53|-474.2|362.21|357.05|12.44|
|深南电路|002916.SZ|2023-09-26|335.32|333.86|20.45|24.63|2.74|2.74|10.55|12.12|2.4|2.57|1.45|1.53|-475|362.77|357.61|12.46|
|深南电路|002916.SZ|2023-09-25|341.58|340.09|20.83|25.09|2.79|2.79|10.74|12.34|2.44|2.62|1.43|1.5|-483.87|369.03|363.87|12.68|
|深南电路|002916.SZ|2023-09-22|344.81|343.3|21.03|25.32|2.81|2.81|10.84|12.46|2.46|2.64|1.41|1.49|-488.44|372.26|367.1|12.79|
|深南电路|002916.SZ|2023-09-21|335.78|334.32|20.48|24.66|2.74|2.74|10.56|12.13|2.4|2.57|1.45|1.53|-475.66|363.24|358.07|12.48|
|深南电路|002916.SZ|2023-09-20|336.76|335.29|20.54|24.73|2.75|2.75|10.59|12.17|2.41|2.58|1.45|1.52|-477.04|364.21|359.05|12.51|
|深南电路|002916.SZ|2023-09-19|339.68|338.2|20.72|24.95|2.77|2.77|10.68|12.27|2.43|2.6|1.43|1.51|-481.18|367.13|361.97|12.61|
|深南电路|002916.SZ|2023-09-18|345.37|343.86|21.06|25.37|2.82|2.82|10.86|12.48|2.47|2.65|1.41|1.49|-489.24|372.83|367.66|12.81|
|深南电路|002916.SZ|2023-09-15|344.91|343.41|21.03|25.33|2.82|2.82|10.85|12.46|2.46|2.64|1.41|1.49|-488.59|372.37|367.2|12.79|
|深南电路|002916.SZ|2023-09-14|346.19|344.68|21.11|25.43|2.83|2.83|10.89|12.51|2.47|2.65|1.41|1.48|-490.4|373.65|368.48|12.84|
|深南电路|002916.SZ|2023-09-13|346.6|345.09|21.14|25.46|2.83|2.83|10.9|12.52|2.48|2.65|1.41|1.48|-490.99|374.06|368.89|12.85|
|深南电路|002916.SZ|2023-09-12|352.6|351.06|21.5|25.9|2.88|2.88|11.09|12.74|2.52|2.7|1.38|1.45|-499.49|380.06|374.9|13.06|
|深南电路|002916.SZ|2023-09-11|351.73|350.2|21.45|25.83|2.87|2.87|11.06|12.71|2.51|2.69|1.39|1.46|-498.25|379.19|374.02|13.03|
|深南电路|002916.SZ|2023-09-08|349.68|348.15|21.33|25.68|2.85|2.85|11|12.64|2.5|2.68|1.39|1.47|-495.34|377.13|371.97|12.96|
|深南电路|002916.SZ|2023-09-07|346.24|344.73|21.12|25.43|2.83|2.83|10.89|12.51|2.47|2.65|1.41|1.48|-490.48|373.7|368.54|12.84|
|深南电路|002916.SZ|2023-09-06|353.99|352.44|21.59|26|2.89|2.89|11.13|12.79|2.53|2.71|1.38|1.45|-501.45|381.44|376.28|13.11|
|深南电路|002916.SZ|2023-09-05|348.86|347.34|21.28|25.62|2.85|2.85|10.97|12.61|2.49|2.67|1.4|1.47|-494.18|376.31|371.15|12.93|
|深南电路|002916.SZ|2023-09-04|345.63|344.12|21.08|25.38|2.82|2.82|10.87|12.49|2.47|2.65|1.41|1.48|-489.6|373.08|367.92|12.82|
|深南电路|002916.SZ|2023-09-01|338.29|336.82|20.63|24.85|2.76|2.76|10.64|12.22|2.42|2.59|1.44|1.52|-479.22|365.75|360.59|12.56|
|深南电路|002916.SZ|2023-08-31|339.37|337.89|20.7|24.93|2.77|2.77|10.67|12.26|2.43|2.6|1.44|1.51|-480.74|366.83|361.66|12.6|
|深南电路|002916.SZ|2023-08-30|337.94|336.46|20.61|24.82|2.76|2.76|10.63|12.21|2.42|2.59|1.44|1.52|-478.71|365.39|360.23|12.55|
|深南电路|002916.SZ|2023-08-29|328.75|327.32|20.05|24.15|2.68|2.68|10.34|11.88|2.35|2.52|1.48|1.56|-465.7|356.21|351.05|12.23|
|深南电路|002916.SZ|2023-08-28|322.6|321.19|19.67|23.69|2.63|2.63|10.15|11.66|2.31|2.47|1.51|1.59|-456.98|350.05|344.89|12.02|
|深南电路|002916.SZ|2023-08-25|322.24|320.83|19.65|23.67|2.63|2.63|10.13|11.64|2.3|2.47|1.51|1.59|-456.48|349.7|344.53|12|
|深南电路|002916.SZ|2023-08-24|326.75|325.33|19.93|24|2.67|2.67|10.28|11.81|2.34|2.5|1.49|1.57|-462.87|354.21|349.05|12.16|
|深南电路|002916.SZ|2023-08-23|318.7|316.59|19.44|21.27|2.55|2.66|10.02|9.78|2.28|2.37|1.53|1.61|-232.08|339.16|330.51|11.52|
|深南电路|002916.SZ|2023-08-22|327.16|325|19.95|21.84|2.62|2.73|10.29|10.04|2.34|2.43|1.49|1.57|-238.25|347.62|338.98|11.81|
|深南电路|002916.SZ|2023-08-21|338.04|335.8|20.62|22.56|2.71|2.82|10.63|10.37|2.42|2.51|1.44|1.52|-246.16|358.49|349.85|12.19|
|深南电路|002916.SZ|2023-08-18|366.19|363.77|22.33|24.44|2.93|3.06|11.52|11.24|2.62|2.72|1.33|1.4|-266.67|386.65|378.01|13.17|
|深南电路|002916.SZ|2023-08-17|372.45|369.99|22.71|24.86|2.98|3.11|11.71|11.43|2.66|2.77|1.31|1.38|-271.22|392.91|384.26|13.39|
|深南电路|002916.SZ|2023-08-16|370.3|367.85|22.58|24.71|2.96|3.09|11.65|11.36|2.65|2.75|1.32|1.39|-269.66|390.75|382.11|13.31|
|深南电路|002916.SZ|2023-08-15|376.3|373.81|22.95|25.11|3.01|3.14|11.83|11.55|2.69|2.8|1.29|1.36|-274.03|396.75|388.11|13.52|
|深南电路|002916.SZ|2023-08-14|378.14|375.64|23.06|25.24|3.03|3.16|11.89|11.6|2.7|2.81|1.29|1.36|-275.37|398.6|389.96|13.59|
|深南电路|002916.SZ|2023-08-11|379.89|377.37|23.17|25.35|3.04|3.17|11.95|11.66|2.71|2.82|1.28|1.35|-276.64|400.34|391.7|13.65|
|深南电路|002916.SZ|2023-08-10|387.27|384.71|23.62|25.85|3.1|3.23|12.18|11.88|2.77|2.88|1.26|1.32|-282.02|407.73|399.09|13.9|
|深南电路|002916.SZ|2023-08-09|388.25|385.68|23.68|25.91|3.11|3.24|12.21|11.91|2.77|2.88|1.25|1.32|-282.73|408.7|400.06|13.94|
|深南电路|002916.SZ|2023-08-08|395.53|392.91|24.12|26.4|3.17|3.3|12.44|12.14|2.83|2.94|1.23|1.3|-288.03|415.99|407.34|14.19|
|深南电路|002916.SZ|2023-08-07|396.76|394.13|24.2|26.48|3.18|3.31|12.48|12.17|2.84|2.95|1.23|1.29|-288.93|417.22|408.57|14.24|
|深南电路|002916.SZ|2023-08-04|398.25|395.61|24.29|26.58|3.19|3.32|12.52|12.22|2.85|2.96|1.22|1.29|-290.01|418.71|410.06|14.29|
|深南电路|002916.SZ|2023-08-03|396.04|393.42|24.15|26.43|3.17|3.31|12.45|12.15|2.83|2.94|1.23|1.29|-288.4|416.5|407.86|14.21|
|深南电路|002916.SZ|2023-08-02|398.15|395.51|24.28|26.57|3.19|3.32|12.52|12.22|2.85|2.96|1.22|1.29|-289.94|418.6|409.96|14.28|
|深南电路|002916.SZ|2023-08-01|387.68|385.12|23.64|25.87|3.1|3.24|12.19|11.89|2.77|2.88|1.26|1.32|-282.32|408.14|399.5|13.92|
|深南电路|002916.SZ|2023-07-31|392.51|389.91|23.94|26.2|3.14|3.28|12.34|12.04|2.81|2.92|1.24|1.31|-285.83|412.96|404.32|14.09|
|深南电路|002916.SZ|2023-07-28|394.04|391.43|24.03|26.3|3.15|3.29|12.39|12.09|2.82|2.93|1.24|1.3|-286.95|414.5|405.86|14.14|
|深南电路|002916.SZ|2023-07-27|392.4|389.8|23.93|26.19|3.14|3.28|12.34|12.04|2.8|2.92|1.24|1.31|-285.75|412.86|404.21|14.08|
|深南电路|002916.SZ|2023-07-26|399.58|396.94|24.37|26.67|3.2|3.34|12.57|12.26|2.86|2.97|1.22|1.28|-290.98|420.04|411.39|14.33|
|深南电路|002916.SZ|2023-07-25|409.02|406.31|24.94|27.3|3.27|3.41|12.86|12.55|2.92|3.04|1.19|1.25|-297.85|429.48|420.83|14.66|
|深南电路|002916.SZ|2023-07-24|397.89|395.26|24.27|26.56|3.18|3.32|12.51|12.21|2.84|2.96|1.22|1.29|-289.75|418.35|409.7|14.27|
|深南电路|002916.SZ|2023-07-21|393.17|390.57|23.98|26.24|3.15|3.28|12.36|12.06|2.81|2.92|1.24|1.3|-286.31|413.63|404.98|14.11|
|深南电路|002916.SZ|2023-07-20|393.79|391.18|24.02|26.28|3.15|3.29|12.38|12.08|2.81|2.93|1.24|1.3|-286.76|414.24|405.6|14.13|
|深南电路|002916.SZ|2023-07-19|408.76|406.06|24.93|27.28|3.27|3.41|12.85|12.54|2.92|3.04|1.19|1.25|-297.67|429.22|420.58|14.65|
|深南电路|002916.SZ|2023-07-18|414.15|411.41|25.26|27.64|3.31|3.46|13.02|12.71|2.96|3.08|1.18|1.24|-301.59|434.6|425.96|14.84|
|深南电路|002916.SZ|2023-07-17|412.05|409.32|25.13|27.5|3.3|3.44|12.96|12.64|2.94|3.06|1.18|1.24|-300.06|432.5|423.86|14.77|
|深南电路|002916.SZ|2023-07-14|409.79|407.08|24.99|27.35|3.28|3.42|12.89|12.57|2.93|3.04|1.19|1.25|-298.41|430.25|421.6|14.69|
|深南电路|002916.SZ|2023-07-13|405.22|402.54|24.71|27.05|3.24|3.38|12.74|12.43|2.9|3.01|1.2|1.27|-295.09|425.68|417.04|14.53|
|深南电路|002916.SZ|2023-07-12|393.12|390.52|23.97|26.24|3.15|3.28|12.36|12.06|2.81|2.92|1.24|1.3|-286.28|413.58|404.93|14.11|
|深南电路|002916.SZ|2023-07-11|399.43|396.78|24.36|26.66|3.2|3.33|12.56|12.25|2.85|2.97|1.22|1.28|-290.87|419.88|411.24|14.33|
|深南电路|002916.SZ|2023-07-10|393.89|391.28|24.02|26.29|3.15|3.29|12.39|12.08|2.81|2.93|1.24|1.3|-286.84|414.35|405.7|14.14|
|深南电路|002916.SZ|2023-07-07|388.15|385.58|23.67|25.91|3.11|3.24|12.21|11.91|2.77|2.88|1.26|1.32|-282.65|408.6|399.96|13.94|
|深南电路|002916.SZ|2023-07-06|392.76|390.16|23.95|26.21|3.14|3.28|12.35|12.05|2.81|2.92|1.24|1.31|-286.01|413.22|404.57|14.1|
|深南电路|002916.SZ|2023-07-05|384.15|381.6|23.43|25.64|3.07|3.21|12.08|11.79|2.75|2.85|1.27|1.34|-279.74|404.6|395.96|13.8|
|深南电路|002916.SZ|2023-07-04|389.99|387.41|23.78|26.03|3.12|3.26|12.26|11.97|2.79|2.9|1.25|1.32|-284|410.45|401.8|14|
|深南电路|002916.SZ|2023-07-03|387.53|384.96|23.63|25.86|3.1|3.23|12.19|11.89|2.77|2.88|1.26|1.32|-282.2|407.99|399.34|13.91|
|深南电路|002916.SZ|2023-06-30|386.56|384|23.57|25.8|3.09|3.23|12.16|11.86|2.76|2.87|1.26|1.33|-281.5|407.01|398.37|13.88|
|深南电路|002916.SZ|2023-06-29|378.81|376.3|23.1|25.28|3.03|3.16|11.91|11.62|2.71|2.81|1.29|1.35|-275.86|399.27|390.62|13.61|
|深南电路|002916.SZ|2023-06-28|379.58|377.07|23.15|25.33|3.04|3.17|11.94|11.65|2.71|2.82|1.28|1.35|-276.42|400.04|391.39|13.64|
|深南电路|002916.SZ|2023-06-27|387.22|384.66|23.61|25.84|3.1|3.23|12.18|11.88|2.77|2.88|1.26|1.32|-281.98|407.68|399.03|13.9|
|深南电路|002916.SZ|2023-06-26|383.58|381.04|23.39|25.6|3.07|3.2|12.06|11.77|2.74|2.85|1.27|1.34|-279.33|404.04|395.39|13.78|
|深南电路|002916.SZ|2023-06-21|397.63|395|24.25|26.54|3.18|3.32|12.5|12.2|2.84|2.95|1.23|1.29|-289.56|418.09|409.45|14.27|
|深南电路|002916.SZ|2023-06-20|407.64|404.94|24.86|27.21|3.26|3.4|12.82|12.51|2.91|3.03|1.2|1.26|-296.85|428.09|419.45|14.61|
|深南电路|002916.SZ|2023-06-19|409.12|406.41|24.95|27.31|3.27|3.41|12.87|12.55|2.92|3.04|1.19|1.25|-297.93|429.58|420.93|14.67|
|深南电路|002916.SZ|2023-06-16|407.58|404.88|24.86|27.2|3.26|3.4|12.82|12.51|2.91|3.03|1.2|1.26|-296.81|428.04|419.4|14.61|
|深南电路|002916.SZ|2023-06-15|405.07|402.39|24.7|27.04|3.24|3.38|12.74|12.43|2.89|3.01|1.2|1.27|-294.98|425.53|416.88|14.53|
|深南电路|002916.SZ|2023-06-14|406.66|403.97|24.8|27.14|3.25|3.39|12.79|12.48|2.91|3.02|1.2|1.26|-296.14|427.12|418.47|14.58|
|深南电路|002916.SZ|2023-06-13|408.51|405.8|24.91|27.26|3.27|3.41|12.85|12.53|2.92|3.03|1.19|1.26|-297.48|428.96|420.32|14.64|
|深南电路|002916.SZ|2023-06-12|398.56|395.92|24.31|26.6|3.19|3.33|12.53|12.23|2.85|2.96|1.22|1.29|-290.23|419.01|410.37|14.3|
|深南电路|002916.SZ|2023-06-09|391.33|388.73|23.87|26.12|3.13|3.27|12.31|12.01|2.8|2.91|1.25|1.31|-284.97|411.78|403.14|14.05|
|深南电路|002916.SZ|2023-06-08|377.38|374.88|23.01|25.19|3.02|3.15|11.87|11.58|2.7|2.8|1.29|1.36|-274.81|397.83|389.19|13.56|
|深南电路|002916.SZ|2023-06-07|387.94|385.37|23.66|25.89|3.1|3.24|12.2|11.9|2.77|2.88|1.26|1.32|-282.5|408.4|399.75|13.93|
|深南电路|002916.SZ|2023-06-06|385.38|382.82|23.5|25.72|3.08|3.22|12.12|11.82|2.75|2.86|1.26|1.33|-280.64|405.83|397.19|13.84|
|深南电路|002916.SZ|2023-06-05|396.86|394.24|24.2|26.49|3.18|3.31|12.48|12.18|2.84|2.95|1.23|1.29|-289|417.32|408.68|14.24|
|深南电路|002916.SZ|2023-06-02|395.69|393.06|24.13|26.41|3.17|3.3|12.44|12.14|2.83|2.94|1.23|1.3|-288.14|416.14|407.5|14.2|
|深南电路|002916.SZ|2023-06-01|399.43|396.78|24.36|26.66|3.2|3.33|12.56|12.25|2.85|2.97|1.22|1.28|-290.87|419.88|411.24|14.33|
|深南电路|002916.SZ|2023-05-31|401.79|399.13|24.5|26.82|3.22|3.35|12.64|12.33|2.87|2.98|1.21|1.28|-292.59|422.24|413.6|14.41|
|深南电路|002916.SZ|2023-05-30|401.07|398.41|24.46|26.77|3.21|3.35|12.61|12.31|2.87|2.98|1.21|1.28|-292.06|421.53|412.88|14.39|
|深南电路|002916.SZ|2023-05-29|399.53|396.89|24.37|26.67|3.2|3.2|12.56|12.26|2.86|2.97|1.22|1.22|-290.94|419.99|411.34|14.33|
|深南电路|002916.SZ|2023-05-26|391.84|389.24|23.9|26.15|3.14|3.14|12.32|12.02|2.8|2.91|1.24|1.24|-285.34|412.29|403.65|14.06|
|深南电路|002916.SZ|2023-05-25|383.22|380.68|23.37|25.58|3.07|3.07|12.05|11.76|2.74|2.85|1.27|1.27|-279.07|403.68|395.03|13.76|
|深南电路|002916.SZ|2023-05-24|376.76|374.26|22.98|25.15|3.02|3.02|11.85|11.56|2.69|2.8|1.29|1.29|-274.36|397.22|388.57|13.54|
|深南电路|002916.SZ|2023-05-23|377.48|374.98|23.02|25.19|3.02|3.02|11.87|11.58|2.7|2.8|1.29|1.29|-274.88|397.93|389.29|13.56|
|深南电路|002916.SZ|2023-05-22|382.56|380.02|23.33|25.53|3.06|3.06|12.03|11.74|2.73|2.84|1.27|1.27|-278.58|403.01|394.37|13.74|
|深南电路|002916.SZ|2023-05-19|384.5|381.96|23.45|25.66|3.08|3.08|12.09|11.8|2.75|2.86|1.27|1.27|-280|404.96|396.32|13.81|
|深南电路|002916.SZ|2023-05-18|385.32|382.77|23.5|25.72|3.08|3.08|12.12|11.82|2.75|2.86|1.26|1.26|-280.6|405.78|397.14|13.84|
|深南电路|002916.SZ|2023-05-17|378.09|375.59|23.06|25.23|3.03|3.03|11.89|11.6|2.7|2.81|1.29|1.29|-275.33|398.55|389.9|13.59|
|深南电路|002916.SZ|2023-05-16|373.12|370.65|22.75|24.9|2.99|2.99|11.73|11.45|2.67|2.77|1.31|1.31|-271.71|393.57|384.93|13.41|
|深南电路|002916.SZ|2023-05-15|374.76|372.28|22.85|25.01|3|3|11.79|11.5|2.68|2.78|1.3|1.3|-272.9|395.22|386.57|13.47|
|深南电路|002916.SZ|2023-05-12|371.27|368.81|22.64|24.78|2.97|2.97|11.68|11.39|2.65|2.76|1.31|1.31|-270.37|391.73|383.08|13.35|
|深南电路|002916.SZ|2023-05-11|383.48|380.94|23.39|25.59|3.07|3.07|12.06|11.77|2.74|2.85|1.27|1.27|-279.25|403.93|395.29|13.77|
|深南电路|002916.SZ|2023-05-10|382.15|379.61|23.31|25.51|3.06|3.06|12.02|11.72|2.73|2.84|1.27|1.27|-278.28|402.6|393.96|13.73|
|深南电路|002916.SZ|2023-05-09|396.56|393.93|24.18|26.47|3.17|3.17|12.47|12.17|2.83|2.95|1.23|1.23|-288.78|417.01|408.37|14.23|
|深南电路|002916.SZ|2023-05-08|394.35|391.74|24.05|26.32|3.16|3.16|12.4|12.1|2.82|2.93|1.24|1.24|-287.17|414.81|406.16|14.15|
|深南电路|002916.SZ|2023-05-05|395.63|393.01|24.13|26.41|3.17|3.17|12.44|12.14|2.83|2.94|1.23|1.23|-288.11|416.09|407.45|14.2|
|深南电路|002916.SZ|2023-05-04|405.17|402.49|24.71|27.04|3.24|3.24|12.74|12.43|2.9|3.01|1.2|1.2|-295.05|425.63|416.98|14.53|
|深南电路|002916.SZ|2023-04-28|421.89|419.1|25.73|28.16|3.38|3.38|13.27|12.94|3.02|3.13|1.15|1.15|-307.23|442.35|433.7|15.11|
|深南电路|002916.SZ|2023-04-27|420.56|417.77|25.65|28.07|3.37|3.37|13.23|12.9|3.01|3.12|1.16|1.16|-306.26|441.02|432.37|15.06|
|深南电路|002916.SZ|2023-04-26|428.56|425.72|26.14|26.14|3.5|3.48|13.48|13.48|3.06|3.06|1.14|1.14|-627.11|455.08|435.95|15.19|
|深南电路|002916.SZ|2023-04-25|452.82|449.82|27.62|27.62|3.7|3.68|14.24|14.24|3.24|3.24|1.08|1.08|-662.61|479.34|460.21|16.03|
|深南电路|002916.SZ|2023-04-24|470.31|467.19|28.68|28.68|3.84|3.82|14.79|14.79|3.36|3.36|1.04|1.04|-688.2|496.83|477.7|16.64|
|深南电路|002916.SZ|2023-04-21|483.18|479.98|29.47|29.47|3.94|3.92|15.2|15.2|3.45|3.45|1.01|1.01|-707.03|509.71|490.57|17.09|
|深南电路|002916.SZ|2023-04-20|506.21|502.86|30.87|30.87|4.13|4.11|15.92|15.92|3.62|3.62|0.96|0.96|-740.73|532.73|513.6|17.89|
|深南电路|002916.SZ|2023-04-19|465.54|462.46|28.39|28.39|3.8|3.78|14.64|14.64|3.33|3.33|1.05|1.05|-681.22|492.06|472.93|16.48|
|深南电路|002916.SZ|2023-04-18|452.67|449.67|27.61|27.61|3.7|3.67|14.24|14.24|3.24|3.24|1.08|1.08|-662.38|479.19|460.06|16.03|
|深南电路|002916.SZ|2023-04-17|453.74|450.74|27.67|27.67|3.7|3.68|14.27|14.27|3.24|3.24|1.07|1.07|-663.96|480.27|461.13|16.07|
|深南电路|002916.SZ|2023-04-14|456.31|453.29|27.83|27.83|3.73|3.7|14.35|14.35|3.26|3.26|1.07|1.07|-667.71|482.83|463.7|16.16|
|深南电路|002916.SZ|2023-04-13|452.56|449.57|27.6|27.6|3.69|3.67|14.23|14.23|3.23|3.23|1.08|1.08|-662.23|479.09|459.95|16.03|
|深南电路|002916.SZ|2023-04-12|472.05|468.93|28.79|28.79|3.85|3.83|14.85|14.85|3.37|3.37|1.03|1.03|-690.75|498.58|479.44|16.7|
|深南电路|002916.SZ|2023-04-11|465.69|462.61|28.4|28.4|3.8|3.78|14.65|14.65|3.33|3.33|1.05|1.05|-681.44|492.22|473.08|16.48|
|深南电路|002916.SZ|2023-04-10|468.26|465.16|28.56|28.56|3.82|3.8|14.73|14.73|3.35|3.35|1.04|1.04|-685.2|494.78|475.65|16.57|
|深南电路|002916.SZ|2023-04-07|479.95|476.77|29.27|29.27|3.92|3.9|15.09|15.09|3.43|3.43|1.02|1.02|-702.31|506.48|487.34|16.98|
|深南电路|002916.SZ|2023-04-06|496.47|493.18|30.28|30.28|4.05|4.03|15.61|15.61|3.55|3.55|0.98|0.98|-726.47|522.99|503.86|17.56|
|深南电路|002916.SZ|2023-04-04|473.18|470.05|28.86|28.86|3.86|3.84|14.88|14.88|3.38|3.38|1.03|1.03|-692.4|499.71|480.57|16.74|
|深南电路|002916.SZ|2023-04-03|480.51|477.33|29.3|29.3|3.92|3.9|15.11|15.11|3.43|3.43|1.01|1.01|-703.13|507.04|487.9|17|
|深南电路|002916.SZ|2023-03-31|473.49|470.35|28.88|28.88|3.87|3.84|14.89|14.89|3.38|3.38|1.03|1.03|-692.85|500.01|480.88|16.75|
|深南电路|002916.SZ|2023-03-30|474.36|471.22|28.93|28.93|3.87|3.85|14.92|14.92|3.39|3.39|1.03|1.03|-694.13|500.88|481.75|16.79|
|深南电路|002916.SZ|2023-03-29|472.46|469.33|28.81|28.81|3.86|3.84|14.86|14.86|3.38|3.38|1.03|1.03|-691.35|498.99|479.85|16.72|
|深南电路|002916.SZ|2023-03-28|469.23|466.12|28.62|28.62|3.83|3.81|14.76|14.76|3.35|3.35|1.04|1.04|-686.62|495.76|476.62|16.61|
|深南电路|002916.SZ|2023-03-27|490.31|487.06|29.9|29.9|4|3.98|15.42|15.42|3.5|3.5|0.99|0.99|-717.47|516.84|497.7|17.34|
|深南电路|002916.SZ|2023-03-24|494.21|490.94|30.14|30.14|4.03|4.01|15.54|15.54|3.53|3.53|0.99|0.99|-723.17|520.73|501.6|17.48|
|深南电路|002916.SZ|2023-03-23|507.03|503.67|30.92|30.92|4.14|4.12|15.95|15.95|3.62|3.62|0.96|0.96|-741.93|533.56|514.42|17.92|
|深南电路|002916.SZ|2023-03-22|467.33|464.24|28.5|28.5|3.82|3.79|14.7|14.7|3.34|3.34|1.04|1.04|-683.84|493.86|474.72|16.54|
|深南电路|002916.SZ|2023-03-21|450.26|447.27|27.46|27.46|3.68|3.66|14.16|14.16|3.22|3.22|1.08|1.08|-658.85|476.78|457.64|15.95|
|深南电路|002916.SZ|2023-03-20|443.49|440.55|27.05|27.05|3.62|3.6|13.95|13.95|3.17|3.17|1.1|1.1|-648.95|470.01|450.88|15.71|
|深南电路|002916.SZ|2023-03-17|421.07|418.28|25.68|25.68|3.44|3.42|13.24|13.24|3.01|3.01|1.16|1.16|-616.15|447.6|428.46|14.93|
|深南电路|002916.SZ|2023-03-16|412.35|409.62|25.15|25.15|3.37|3.35|12.97|12.97|2.95|2.95|1.18|1.18|-603.39|438.88|419.74|14.62|
|深南电路|002916.SZ|2023-03-15|415.89|413.14|25.36|25.36|3.4|3.38|13.08|13.08|2.97|2.97|1.17|1.17|-608.57|442.42|423.28|14.75|
|深南电路|002916.SZ|2023-03-14|401.48|398.82|27.12|24.54|3.41|3.39|17.14|11.03|2.88|2.74|1.21|1.21|-8627.23|427.43|412.12|16.11|
|深南电路|002916.SZ|2023-03-13|402.61|399.94|27.19|24.61|3.42|3.4|17.19|11.06|2.89|2.74|1.21|1.21|-8651.47|428.56|413.25|16.16|
|深南电路|002916.SZ|2023-03-10|400.81|398.16|27.07|24.5|3.4|3.38|17.12|11.01|2.87|2.73|1.22|1.22|-8612.9|426.76|411.45|16.09|
|深南电路|002916.SZ|2023-03-09|408.51|405.8|27.59|24.97|3.47|3.45|17.44|11.22|2.93|2.78|1.19|1.19|-8778.21|434.45|419.15|16.39|
|深南电路|002916.SZ|2023-03-08|407.74|405.04|27.54|24.93|3.46|3.44|17.41|11.2|2.92|2.78|1.2|1.2|-8761.68|433.69|418.38|16.36|
|深南电路|002916.SZ|2023-03-07|403.94|401.27|27.28|24.69|3.43|3.41|17.25|11.09|2.9|2.75|1.21|1.21|-8680.13|429.89|414.58|16.21|
