vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,天孚通信2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|天孚通信|300394.SZ|2023-05-25|277.52|251.98|68.87|67.33|10.21|10.15|59.85|57.38|23.2|23.11|0.56|0.56|1320.5|277.55|262.4|49.53|
|天孚通信|300394.SZ|2023-05-24|231.25|209.97|57.39|56.1|8.51|8.45|49.87|47.81|19.33|19.26|0.68|0.68|1100.35|231.28|216.14|40.8|
|天孚通信|300394.SZ|2023-05-23|215.74|195.89|53.54|52.34|7.94|7.89|46.53|44.61|18.03|17.97|0.73|0.73|1026.53|215.77|200.62|37.87|
|天孚通信|300394.SZ|2023-05-22|212.14|192.62|52.65|51.47|7.8|7.76|45.75|43.86|17.73|17.67|0.74|0.74|1009.44|212.17|197.03|37.19|
|天孚通信|300394.SZ|2023-05-19|226.59|205.74|56.23|54.97|8.34|8.28|48.87|46.85|18.94|18.87|0.69|0.69|1078.19|226.62|211.48|39.92|
|天孚通信|300394.SZ|2023-05-18|248.86|225.96|61.76|60.38|9.16|9.1|53.67|51.45|20.8|20.73|0.63|0.63|1184.13|248.89|233.74|44.12|
|天孚通信|300394.SZ|2023-05-17|212.7|193.13|52.79|51.6|7.83|7.78|45.87|43.98|17.78|17.72|0.74|0.74|1012.07|212.73|197.58|37.3|
|天孚通信|300394.SZ|2023-05-16|202.71|184.06|50.31|49.18|7.46|7.41|43.72|41.91|16.94|16.88|0.77|0.77|964.54|202.74|187.59|35.41|
|天孚通信|300394.SZ|2023-05-15|208.51|189.33|51.75|50.59|7.67|7.62|44.97|43.11|17.43|17.37|0.75|0.75|992.16|208.54|193.4|36.51|
|天孚通信|300394.SZ|2023-05-12|207.64|188.54|51.53|50.38|7.64|7.59|44.78|42.93|17.36|17.29|0.75|0.75|988.02|207.67|192.53|36.34|
|天孚通信|300394.SZ|2023-05-11|201.41|182.87|49.98|48.86|7.41|7.36|43.44|41.64|16.83|16.77|0.78|0.78|958.35|201.44|186.29|35.16|
|天孚通信|300394.SZ|2023-05-10|202.87|184.2|50.35|49.22|7.46|7.42|43.75|41.95|16.96|16.9|0.77|0.77|965.3|202.9|187.75|35.44|
|天孚通信|300394.SZ|2023-05-09|209.74|190.44|52.05|50.88|7.72|7.67|45.23|43.37|17.53|17.47|0.75|0.75|997.98|209.77|194.62|36.74|
|天孚通信|300394.SZ|2023-05-08|205.66|186.69|51.04|49.89|7.57|7.57|44.35|42.52|17.19|17.13|0.76|0.76|978.56|205.69|190.54|35.97|
|天孚通信|300394.SZ|2023-05-05|206.44|187.41|51.23|50.09|7.6|7.6|44.52|42.68|17.26|17.19|0.76|0.76|982.31|206.47|191.33|36.11|
|天孚通信|300394.SZ|2023-05-04|212.94|193.31|52.85|51.66|7.83|7.83|45.93|44.03|17.8|17.74|0.74|0.74|1013.24|212.97|197.83|37.34|
|天孚通信|300394.SZ|2023-04-28|239.81|217.7|59.52|58.18|8.82|8.82|51.72|49.58|20.04|19.97|0.65|0.65|1141.1|239.84|224.7|42.41|
|天孚通信|300394.SZ|2023-04-27|226.77|205.86|56.28|55.02|8.34|8.34|48.91|46.89|18.95|18.89|0.69|0.69|1079.04|226.8|211.66|39.95|
|天孚通信|300394.SZ|2023-04-26|239.93|217.81|59.54|58.21|8.83|8.83|51.75|49.61|20.05|19.98|0.65|0.65|1141.66|239.96|224.82|42.44|
|天孚通信|300394.SZ|2023-04-25|242.37|220.03|60.15|58.8|8.92|8.92|52.27|50.11|20.26|20.19|0.65|0.65|1153.28|242.4|227.26|42.9|
|天孚通信|300394.SZ|2023-04-24|257.9|234.12|64|62.57|9.49|9.49|55.62|53.32|21.56|21.48|0.61|0.61|1227.14|257.93|242.78|45.83|
|天孚通信|300394.SZ|2023-04-21|252.14|228.9|62.58|61.17|9.28|9.28|54.38|52.13|21.08|21|0.62|0.62|1199.77|252.17|237.03|44.74|
|天孚通信|300394.SZ|2023-04-20|281.61|255.65|91.91|70.61|11.35|10.75|76.16|61.16|27.28|23.36|0.56|0.56|1083.1|281.64|271.61|65.56|
|天孚通信|300394.SZ|2023-04-19|253.64|230.26|82.78|63.6|10.23|9.69|68.6|55.09|24.57|21.04|0.62|0.62|975.52|253.67|243.64|58.81|
|天孚通信|300394.SZ|2023-04-18|257.19|233.48|83.94|64.49|10.37|9.82|69.56|55.86|24.91|21.33|0.61|0.61|989.15|257.21|247.19|59.66|
|天孚通信|300394.SZ|2023-04-17|222.75|202.22|72.7|55.86|8.98|8.51|60.25|48.38|21.58|18.48|0.7|0.7|856.72|222.78|212.75|51.35|
|天孚通信|300394.SZ|2023-04-14|229.1|207.97|74.77|57.45|9.24|8.75|61.96|49.76|22.19|19|0.68|0.68|881.12|229.12|219.1|52.88|
|天孚通信|300394.SZ|2023-04-13|227.6|206.62|74.28|57.07|9.18|8.69|61.56|49.43|22.05|18.88|0.69|0.69|875.36|227.63|217.6|52.52|
|天孚通信|300394.SZ|2023-04-12|246.2|223.5|80.35|61.73|9.93|9.4|66.59|53.47|23.85|20.42|0.64|0.64|946.88|246.22|236.19|57.01|
|天孚通信|300394.SZ|2023-04-11|241.86|219.56|78.94|60.65|9.75|9.24|65.41|52.53|23.43|20.06|0.65|0.65|930.21|241.89|231.86|55.96|
|天孚通信|300394.SZ|2023-04-10|243.12|220.71|79.35|60.96|9.8|9.28|65.75|52.8|23.55|20.17|0.64|0.64|935.06|243.15|233.12|56.27|
|天孚通信|300394.SZ|2023-04-07|265.93|241.42|86.8|66.68|10.72|10.16|71.92|57.76|25.76|22.06|0.59|0.59|1022.79|265.96|255.93|61.77|
|天孚通信|300394.SZ|2023-04-06|263.18|238.91|85.89|65.99|10.61|10.05|71.18|57.16|25.49|21.83|0.6|0.6|1012.18|263.2|253.17|61.11|
|天孚通信|300394.SZ|2023-04-04|241.47|219.21|78.81|60.55|9.73|9.22|65.31|52.45|23.39|20.03|0.65|0.65|928.69|241.49|231.47|55.87|
|天孚通信|300394.SZ|2023-04-03|238.47|216.49|77.83|59.8|9.61|9.11|64.5|51.79|23.1|19.78|0.66|0.66|917.18|238.5|228.47|55.14|
|天孚通信|300394.SZ|2023-03-31|203.76|184.98|66.5|51.09|8.21|7.78|55.11|44.26|19.74|16.9|0.77|0.77|783.69|203.79|193.76|46.77|
|天孚通信|300394.SZ|2023-03-30|190.33|172.78|62.12|47.73|7.67|7.27|51.48|41.34|18.44|15.79|0.82|0.82|732.02|190.36|180.33|43.52|
|天孚通信|300394.SZ|2023-03-29|192.34|174.61|62.78|48.23|7.75|7.34|52.02|41.77|18.63|15.95|0.81|0.81|739.74|192.37|182.34|44.01|
|天孚通信|300394.SZ|2023-03-28|184.54|167.52|60.23|46.27|7.44|7.05|49.91|40.08|17.87|15.31|0.85|0.85|709.74|184.56|174.54|42.13|
|天孚通信|300394.SZ|2023-03-27|193.68|175.82|63.21|48.56|7.81|7.4|52.38|42.07|18.76|16.07|0.81|0.81|744.9|193.7|183.68|44.33|
|天孚通信|300394.SZ|2023-03-24|196.63|178.5|64.18|49.31|7.93|7.51|53.18|42.71|19.05|16.31|0.8|0.8|756.26|196.66|186.63|45.05|
|天孚通信|300394.SZ|2023-03-23|200.34|181.87|65.39|50.23|8.08|7.65|54.18|43.51|19.41|16.62|0.78|0.78|770.5|200.36|190.34|45.94|
|天孚通信|300394.SZ|2023-03-22|194.7|176.75|63.55|48.82|7.85|7.44|52.66|42.29|18.86|16.15|0.8|0.8|748.84|194.73|184.7|44.58|
|天孚通信|300394.SZ|2023-03-21|179.26|162.73|58.51|44.95|7.23|6.85|48.48|38.93|17.36|14.87|0.87|0.87|689.44|179.29|169.26|40.85|
|天孚通信|300394.SZ|2023-03-20|173.55|157.55|56.64|43.52|7|6.63|46.94|37.69|16.81|14.4|0.9|0.9|667.47|173.57|163.55|39.47|
|天孚通信|300394.SZ|2023-03-17|166.02|150.71|54.19|41.63|6.69|6.34|44.9|36.06|16.08|13.77|0.94|0.94|638.53|166.05|156.02|37.66|
|天孚通信|300394.SZ|2023-03-16|143.13|129.94|46.72|35.89|5.77|5.47|38.71|31.09|13.86|11.87|1.09|1.09|550.49|143.16|133.13|32.13|
|天孚通信|300394.SZ|2023-03-15|144.63|131.29|47.2|36.27|5.83|5.52|39.12|31.41|14.01|12|1.08|1.08|556.25|144.65|134.63|32.49|
|天孚通信|300394.SZ|2023-03-14|152.23|138.2|49.69|38.17|6.14|5.81|41.17|33.06|14.75|12.63|1.03|1.03|585.49|152.26|142.23|34.33|
|天孚通信|300394.SZ|2023-03-13|158.34|143.74|51.68|39.7|6.38|6.05|42.82|34.39|15.34|13.13|0.99|0.99|608.98|158.36|148.34|35.8|
|天孚通信|300394.SZ|2023-03-10|152.78|138.7|49.87|38.31|6.16|5.83|41.32|33.18|14.8|12.67|1.03|1.03|587.61|152.81|142.78|34.46|
|天孚通信|300394.SZ|2023-03-09|154.99|140.7|50.59|38.86|6.25|5.92|41.92|33.66|15.01|12.86|1.01|1.01|596.1|155.02|144.99|34.99|
|天孚通信|300394.SZ|2023-03-08|154.44|140.2|50.41|38.73|6.23|5.9|41.77|33.54|14.96|12.81|1.01|1.01|593.98|154.46|144.44|34.86|
|天孚通信|300394.SZ|2023-03-07|151.68|137.7|49.51|38.03|6.12|5.79|41.02|32.94|14.69|12.58|1.03|1.03|583.37|151.71|141.68|34.2|
|天孚通信|300394.SZ|2023-03-06|157.75|143.2|51.49|39.56|6.36|6.02|42.66|34.26|15.28|13.09|0.99|0.99|606.7|157.77|147.75|35.66|
|天孚通信|300394.SZ|2023-03-03|159.84|145.1|52.17|40.08|6.44|6.1|43.23|34.72|15.48|13.26|0.98|0.98|614.74|159.86|149.84|36.16|
|天孚通信|300394.SZ|2023-03-02|173.35|157.37|56.58|43.47|6.99|6.62|46.88|37.65|16.79|14.38|0.9|0.9|666.71|173.38|163.35|39.43|
|天孚通信|300394.SZ|2023-03-01|163.07|148.03|53.22|40.89|6.57|6.23|44.1|35.42|15.79|13.53|0.96|0.96|627.16|163.09|153.07|36.94|
|天孚通信|300394.SZ|2023-02-28|158.38|143.78|51.69|39.71|6.39|6.05|42.83|34.4|15.34|13.14|0.99|0.99|609.13|158.4|148.38|35.81|
|天孚通信|300394.SZ|2023-02-27|158.38|143.78|51.69|39.71|6.39|6.05|42.83|34.4|15.34|13.14|0.99|0.99|609.13|158.4|148.38|35.81|
|天孚通信|300394.SZ|2023-02-24|164.33|149.18|53.63|41.2|6.62|6.28|44.44|35.69|15.92|13.63|0.95|0.95|632.01|164.35|154.33|37.25|
|天孚通信|300394.SZ|2023-02-23|151.37|137.41|49.4|37.95|6.1|5.78|40.94|32.88|14.66|12.56|1.03|1.03|582.16|151.39|141.36|34.12|
|天孚通信|300394.SZ|2023-02-22|151.48|137.52|49.44|37.98|6.11|5.78|40.97|32.9|14.67|12.57|1.03|1.03|582.61|151.51|141.48|34.15|
|天孚通信|300394.SZ|2023-02-21|155.46|141.13|50.74|38.98|6.27|5.94|42.05|33.77|15.06|12.9|1.01|1.01|597.92|155.49|145.46|35.11|
|天孚通信|300394.SZ|2023-02-20|154.99|140.7|50.59|38.86|6.25|5.92|41.92|33.66|15.01|12.86|1.01|1.01|596.1|155.02|144.99|34.99|
|天孚通信|300394.SZ|2023-02-17|149.47|135.69|48.79|37.48|6.03|5.71|40.43|32.46|14.48|12.4|1.05|1.05|574.88|149.5|139.47|33.66|
|天孚通信|300394.SZ|2023-02-16|153.69|139.52|50.16|38.54|6.2|5.87|41.57|33.38|14.89|12.75|1.02|1.02|591.1|153.72|143.69|34.68|
|天孚通信|300394.SZ|2023-02-15|161.06|146.21|52.57|40.38|6.49|6.15|43.56|34.98|15.6|13.36|0.97|0.97|619.43|161.08|151.06|36.46|
|天孚通信|300394.SZ|2023-02-14|156.01|141.63|50.92|39.12|6.29|5.96|42.2|33.89|15.11|12.94|1|1|600.04|156.04|146.01|35.24|
|天孚通信|300394.SZ|2023-02-13|165.31|150.07|53.95|41.45|6.66|6.31|44.71|35.9|16.01|13.71|0.95|0.95|635.8|165.34|155.31|37.49|
|天孚通信|300394.SZ|2023-02-10|153.65|139.48|50.15|38.53|6.19|5.87|41.56|33.37|14.88|12.75|1.02|1.02|590.95|153.68|143.65|34.67|
|天孚通信|300394.SZ|2023-02-09|142.62|129.47|46.55|35.76|5.75|5.45|38.57|30.98|13.81|11.83|1.1|1.1|548.52|142.65|132.62|32.01|
|天孚通信|300394.SZ|2023-02-08|128.91|117.02|42.07|32.32|5.2|4.92|34.86|28|12.49|10.69|1.22|1.22|495.79|128.94|118.91|28.7|
|天孚通信|300394.SZ|2023-02-07|134.7|122.28|43.96|33.78|5.43|5.14|36.43|29.26|13.05|11.17|1.16|1.16|518.06|134.73|124.7|30.1|
|天孚通信|300394.SZ|2023-02-06|127.57|115.81|41.64|31.99|5.14|4.87|34.5|27.71|12.36|10.58|1.23|1.23|490.64|127.6|117.57|28.38|
|天孚通信|300394.SZ|2023-02-03|125.21|113.66|40.86|31.4|5.05|4.78|33.86|27.19|12.13|10.39|1.25|1.25|481.55|125.23|115.2|27.81|
|天孚通信|300394.SZ|2023-02-02|115.79|105.11|37.79|29.03|4.67|4.42|31.32|25.15|11.22|9.6|1.35|1.35|445.33|115.82|105.79|25.53|
|天孚通信|300394.SZ|2023-02-01|112.2|101.86|36.62|28.14|4.52|4.28|30.35|24.37|10.87|9.31|1.4|1.4|431.54|112.23|102.2|24.67|
|天孚通信|300394.SZ|2023-01-31|111.97|101.64|36.54|28.08|4.51|4.28|30.28|24.32|10.85|9.29|1.4|1.4|430.63|111.99|101.97|24.61|
|天孚通信|300394.SZ|2023-01-30|107.87|97.93|35.21|27.05|4.35|4.12|29.17|23.43|10.45|8.95|1.45|1.45|414.87|107.9|97.87|23.62|
|天孚通信|300394.SZ|2023-01-20|107.32|97.42|35.03|28.96|4.33|4.32|29.03|23.31|10.4|9.28|1.46|1.46|895.3|107.35|97.32|23.49|
|天孚通信|300394.SZ|2023-01-19|106.73|96.89|34.83|28.8|4.3|4.29|28.87|23.18|10.34|9.23|1.47|1.47|890.37|106.75|96.73|23.35|
|天孚通信|300394.SZ|2023-01-18|105.66|95.92|34.49|28.51|4.26|4.25|28.58|22.95|10.23|9.14|1.48|1.48|881.49|105.69|95.66|23.09|
|天孚通信|300394.SZ|2023-01-17|103.93|94.35|33.92|28.05|4.19|4.18|28.11|22.57|10.07|8.99|1.51|1.51|867.03|103.96|93.93|22.67|
|天孚通信|300394.SZ|2023-01-16|104.4|94.78|34.08|28.17|4.21|4.2|28.24|22.68|10.11|9.03|1.5|1.5|870.97|104.43|94.4|22.79|
|天孚通信|300394.SZ|2023-01-13|102.2|92.78|33.35|27.58|4.12|4.11|27.64|22.2|9.9|8.84|1.53|1.53|852.57|102.22|92.2|22.25|
|天孚通信|300394.SZ|2023-01-12|103.18|93.67|33.68|27.84|4.16|4.15|27.91|22.41|9.99|8.93|1.52|1.52|860.78|103.21|93.18|22.49|
|天孚通信|300394.SZ|2023-01-11|102.79|93.31|33.55|27.74|4.14|4.13|27.8|22.32|9.96|8.89|1.52|1.52|857.5|102.81|92.79|22.4|
|天孚通信|300394.SZ|2023-01-10|103.38|93.85|33.74|27.9|4.17|4.16|27.96|22.45|10.01|8.94|1.51|1.51|862.43|103.41|93.38|22.54|
|天孚通信|300394.SZ|2023-01-09|103.5|93.96|33.78|27.93|4.17|4.16|27.99|22.48|10.03|8.95|1.51|1.51|863.41|103.52|93.5|22.57|
|天孚通信|300394.SZ|2023-01-06|104.25|94.63|34.02|28.13|4.2|4.19|28.19|22.64|10.1|9.02|1.5|1.5|869.66|104.27|94.25|22.75|
|天孚通信|300394.SZ|2023-01-05|105.59|95.85|34.46|28.49|4.26|4.25|28.56|22.93|10.23|9.13|1.48|1.48|880.83|105.61|95.58|23.07|
|天孚通信|300394.SZ|2023-01-04|105.62|95.89|34.47|28.5|4.26|4.25|28.57|22.94|10.23|9.14|1.48|1.48|881.16|105.65|95.62|23.08|
|天孚通信|300394.SZ|2023-01-03|102.99|93.49|33.61|27.79|4.15|4.14|27.85|22.37|9.98|8.91|1.52|1.52|859.14|103.01|92.98|22.44|
|天孚通信|300394.SZ|2022-12-30|99.87|90.66|32.6|26.95|4.03|4.02|27.01|21.69|9.67|8.64|1.3|1.57|833.18|99.9|89.87|21.69|
|天孚通信|300394.SZ|2022-12-29|100.27|91.02|32.73|27.06|4.04|4.03|27.12|21.78|9.71|8.67|1.3|1.56|836.46|100.29|90.27|21.79|
|天孚通信|300394.SZ|2022-12-28|98.49|89.41|32.15|26.58|3.97|3.96|26.64|21.39|9.54|8.52|1.32|1.59|821.67|98.52|88.49|21.36|
|天孚通信|300394.SZ|2022-12-27|100.58|91.31|32.83|27.14|4.06|4.05|27.2|21.85|9.74|8.7|1.29|1.56|839.09|100.61|90.58|21.86|
|天孚通信|300394.SZ|2022-12-26|97.67|88.66|31.88|26.36|3.94|3.93|26.41|21.21|9.46|8.45|1.33|1.6|814.77|97.69|87.67|21.16|
|天孚通信|300394.SZ|2022-12-23|95.81|86.98|31.27|25.86|3.86|3.85|25.91|20.81|9.28|8.29|1.36|1.63|799.32|95.84|85.81|20.71|
|天孚通信|300394.SZ|2022-12-22|95.44|86.61|31.15|25.75|3.85|3.84|25.81|20.73|9.24|8.26|1.36|1.64|796.2|95.47|85.44|20.62|
|天孚通信|300394.SZ|2022-12-21|98.66|89.54|32.2|26.62|3.98|3.97|26.68|21.43|9.56|8.53|1.32|1.59|823.06|98.69|88.66|21.4|
|天孚通信|300394.SZ|2022-12-20|99.92|90.68|32.61|26.96|4.03|4.02|27.02|21.7|9.68|8.64|1.3|1.57|833.55|99.94|89.92|21.7|
|天孚通信|300394.SZ|2022-12-19|98.07|89|32.01|26.47|3.95|3.94|26.52|21.3|9.5|8.48|1.33|1.6|818.15|98.1|88.07|21.26|
|天孚通信|300394.SZ|2022-12-16|99.6|90.39|32.51|26.88|4.02|4.01|26.94|21.63|9.65|8.62|1.31|1.57|830.93|99.63|89.6|21.63|
|天孚通信|300394.SZ|2022-12-15|102.31|92.85|33.39|27.61|4.12|4.12|27.67|22.22|9.91|8.85|1.27|1.53|853.54|102.34|92.31|22.28|
|天孚通信|300394.SZ|2022-12-14|100.47|91.18|32.79|27.11|4.05|4.04|27.17|21.82|9.73|8.69|1.3|1.56|838.14|100.49|90.47|21.84|
|天孚通信|300394.SZ|2022-12-13|99.88|90.64|32.6|26.95|4.03|4.02|27.01|21.69|9.67|8.64|1.3|1.57|833.22|99.9|89.88|21.69|
|天孚通信|300394.SZ|2022-12-12|101.8|92.39|33.23|27.47|4.1|4.09|27.53|22.11|9.86|8.81|1.28|1.54|849.28|101.83|91.8|22.16|
|天孚通信|300394.SZ|2022-12-09|99.01|89.86|32.32|26.72|3.99|3.98|26.78|21.51|9.59|8.56|1.31|1.58|826.01|99.04|89.01|21.48|
|天孚通信|300394.SZ|2022-12-08|98.58|89.46|32.18|26.6|3.97|3.96|26.66|21.41|9.55|8.53|1.32|1.59|822.41|98.61|88.58|21.38|
|天孚通信|300394.SZ|2022-12-07|101.65|92.25|33.17|27.43|4.1|4.09|27.49|22.08|9.85|8.79|1.28|1.54|847.97|101.67|91.64|22.12|
|天孚通信|300394.SZ|2022-12-06|103.14|93.6|33.66|27.83|4.16|4.15|27.89|22.4|9.99|8.92|1.26|1.52|860.42|103.16|93.14|22.48|
|天孚通信|300394.SZ|2022-12-05|103.84|94.24|33.89|28.02|4.19|4.18|28.09|22.55|10.06|8.98|1.25|1.51|866.31|103.87|93.84|22.65|
|天孚通信|300394.SZ|2022-12-02|102.63|93.14|33.5|27.69|4.14|4.13|27.76|22.29|9.94|8.88|1.27|1.53|856.16|102.65|92.63|22.36|
|天孚通信|300394.SZ|2022-12-01|103.29|93.74|33.71|27.87|4.16|4.15|27.94|22.43|10.01|8.93|1.26|1.52|861.73|103.32|93.29|22.52|
|天孚通信|300394.SZ|2022-11-30|100.78|91.46|32.89|27.2|4.06|4.05|27.26|21.89|9.76|8.72|1.29|1.55|840.76|100.81|90.78|21.91|
|天孚通信|300394.SZ|2022-11-29|100.74|91.43|32.88|27.19|4.06|4.05|27.25|21.88|9.76|8.71|1.29|1.55|840.43|100.77|90.74|21.9|
|天孚通信|300394.SZ|2022-11-28|99.21|90.04|32.38|26.77|4|3.99|26.83|21.55|9.61|8.58|1.31|1.58|827.65|99.24|89.21|21.53|
|天孚通信|300394.SZ|2022-11-25|100.78|91.46|32.89|27.2|4.06|4.05|27.26|21.89|9.76|8.72|1.29|1.55|840.76|100.81|90.78|21.91|
|天孚通信|300394.SZ|2022-11-24|102.63|93.14|33.5|27.69|4.14|4.13|27.76|22.29|9.94|8.88|1.27|1.53|856.16|102.65|92.63|22.36|
|天孚通信|300394.SZ|2022-11-23|103.26|93.71|33.7|27.86|4.16|4.15|27.93|22.43|10|8.93|1.26|1.52|861.4|103.28|93.26|22.51|
|天孚通信|300394.SZ|2022-11-22|104.59|94.92|34.14|28.22|4.22|4.21|28.29|22.72|10.13|9.05|1.24|1.5|872.54|104.62|94.59|22.83|
|天孚通信|300394.SZ|2022-11-21|106.71|96.84|34.83|28.8|4.3|4.29|28.86|23.18|10.34|9.23|1.22|1.47|890.23|106.74|96.71|23.34|
|天孚通信|300394.SZ|2022-11-18|108.36|98.34|35.37|29.24|4.37|4.36|29.31|23.54|10.5|9.37|1.2|1.45|903.99|108.39|98.36|23.74|
|天孚通信|300394.SZ|2022-11-17|110.09|99.91|35.93|29.71|4.44|4.43|29.77|23.91|10.66|9.52|1.18|1.42|918.41|110.12|100.09|24.16|
|天孚通信|300394.SZ|2022-11-16|109.97|99.8|35.89|29.68|4.43|4.42|29.74|23.89|10.65|9.51|1.18|1.42|917.43|110|99.97|24.13|
|天孚通信|300394.SZ|2022-11-15|108.79|98.73|35.51|29.36|4.39|4.38|29.42|23.63|10.54|9.41|1.2|1.44|907.6|108.82|98.79|23.84|
|天孚通信|300394.SZ|2022-11-14|105.26|95.52|34.35|28.4|4.24|4.23|28.47|22.86|10.2|9.1|1.24|1.49|878.11|105.29|95.26|22.99|
|天孚通信|300394.SZ|2022-11-11|107.89|97.91|35.21|29.11|4.35|4.34|29.18|23.43|10.45|9.33|1.21|1.45|900.06|107.92|97.89|23.63|
|天孚通信|300394.SZ|2022-11-10|108.24|98.23|35.33|29.21|4.36|4.35|29.28|23.51|10.48|9.36|1.2|1.45|903.01|108.27|98.24|23.71|
|天孚通信|300394.SZ|2022-11-09|110.88|100.62|36.19|29.92|4.47|4.46|29.99|24.08|10.74|9.59|1.17|1.41|924.96|110.9|100.87|24.35|
|天孚通信|300394.SZ|2022-11-08|114.68|104.08|37.43|30.95|4.62|4.61|31.02|24.91|11.11|9.92|1.14|1.37|956.75|114.71|104.68|25.27|
|天孚通信|300394.SZ|2022-11-07|115.94|105.1|37.84|31.29|4.67|4.67|31.36|25.18|11.23|10.03|1.12|1.35|967.23|115.97|105.94|25.57|
|天孚通信|300394.SZ|2022-11-04|116.65|105.74|38.07|31.48|4.7|4.7|31.55|25.34|11.3|10.09|1.12|1.34|973.13|116.68|106.65|25.74|
|天孚通信|300394.SZ|2022-11-03|116.85|105.91|38.14|31.53|4.71|4.71|31.6|25.38|11.32|10.11|1.11|1.34|974.77|116.87|106.84|25.79|
|天孚通信|300394.SZ|2022-11-02|116.06|105.2|37.88|31.32|4.68|4.68|31.39|25.21|11.24|10.04|1.12|1.35|968.21|116.09|106.06|25.6|
|天孚通信|300394.SZ|2022-11-01|111.54|101.11|36.41|30.1|4.5|4.5|30.17|24.23|10.8|9.65|1.17|1.4|930.53|111.57|101.54|24.51|
|天孚通信|300394.SZ|2022-10-31|110.48|100.15|36.06|29.81|4.45|4.45|29.88|24|10.7|9.56|1.18|1.42|921.69|110.51|100.48|24.25|
|天孚通信|300394.SZ|2022-10-28|108.01|97.9|35.25|29.15|4.35|4.35|29.21|23.46|10.46|9.34|1.21|1.45|901.04|108.03|98.01|23.66|
|天孚通信|300394.SZ|2022-10-27|114.21|103.53|37.28|30.82|4.6|4.6|30.89|24.81|11.06|9.88|1.14|1.37|952.81|114.24|104.21|25.15|
|天孚通信|300394.SZ|2022-10-26|113.9|103.24|37.17|30.74|4.59|4.59|30.8|24.74|11.03|9.85|1.14|1.38|950.19|113.93|103.9|25.08|
|天孚通信|300394.SZ|2022-10-25|115|104.24|37.53|31.03|4.64|4.64|31.1|24.98|11.14|9.95|1.13|1.36|959.37|115.03|105|25.34|
|天孚通信|300394.SZ|2022-10-24|109.58|99.33|35.76|32.08|4.62|4.62|29.64|22.45|10.61|9.78|1.19|1.43|1088.98|109.61|99.25|23.95|
|天孚通信|300394.SZ|2022-10-21|109.15|98.94|35.62|31.96|4.6|4.6|29.52|22.36|10.57|9.74|1.19|1.43|1084.69|109.17|98.82|23.85|
|天孚通信|300394.SZ|2022-10-20|107.97|97.87|35.24|31.61|4.55|4.55|29.2|22.12|10.46|9.64|1.21|1.45|1072.98|108|97.64|23.57|
|天孚通信|300394.SZ|2022-10-19|109.07|98.87|35.6|31.94|4.59|4.59|29.5|22.34|10.56|9.74|1.19|1.44|1083.91|109.1|98.74|23.83|
|天孚通信|300394.SZ|2022-10-18|110.76|100.4|36.15|32.43|4.67|4.67|29.96|22.69|10.73|9.89|1.18|1.41|1100.69|110.78|100.43|24.24|
|天孚通信|300394.SZ|2022-10-17|109.97|99.68|35.89|32.2|4.63|4.63|29.74|22.53|10.65|9.82|1.18|1.42|1092.88|110|99.64|24.05|
|天孚通信|300394.SZ|2022-10-14|109.11|98.9|35.61|31.95|4.6|4.6|29.51|22.35|10.57|9.74|1.19|1.44|1084.3|109.14|98.78|23.84|
|天孚通信|300394.SZ|2022-10-13|107.46|97.41|35.07|31.46|4.53|4.53|29.06|22.02|10.41|9.59|1.21|1.46|1067.9|107.49|97.13|23.44|
|天孚通信|300394.SZ|2022-10-12|107.62|97.55|35.12|31.51|4.53|4.53|29.11|22.05|10.42|9.61|1.21|1.46|1069.47|107.64|97.28|23.48|
|天孚通信|300394.SZ|2022-10-11|103.73|94.02|33.85|30.37|4.37|4.37|28.05|21.25|10.05|9.26|1.25|1.51|1030.82|103.75|93.4|22.54|
|天孚通信|300394.SZ|2022-10-10|100.23|90.86|32.71|29.35|4.22|4.22|27.11|20.53|9.71|8.95|1.3|1.56|996.09|100.26|89.9|21.7|
|天孚通信|300394.SZ|2022-09-30|104.24|94.49|34.02|30.52|4.39|4.39|28.19|21.36|10.1|9.31|1.25|1.5|1035.9|104.26|93.91|22.67|
|天孚通信|300394.SZ|2022-09-29|108.64|98.47|35.46|31.81|4.58|4.58|29.38|22.26|10.52|9.7|1.2|1.44|1079.61|108.66|98.3|23.73|
|天孚通信|300394.SZ|2022-09-28|105.06|95.23|34.29|30.76|4.43|4.43|28.41|21.52|10.18|9.38|1.24|1.49|1044.1|105.09|94.73|22.86|
|天孚通信|300394.SZ|2022-09-27|109.89|99.61|35.87|32.18|4.63|4.63|29.72|22.51|10.64|9.81|1.18|1.43|1092.1|109.92|99.56|24.03|
|天孚通信|300394.SZ|2022-09-26|107.73|97.66|35.16|31.54|4.54|4.54|29.14|22.07|10.44|9.62|1.21|1.45|1070.64|107.76|97.4|23.51|
