vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,沪电股份2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|沪电股份|002463.SZ|2021-03-03|313.32|309.93|25.98|23.33|5.37|4.99|29.44|21.77|4.4|4.2|1.1|1.1|27.22|322.57|315.18|18.85|
|沪电股份|002463.SZ|2021-03-02|312.11|308.74|25.88|23.24|5.35|4.97|29.33|21.68|4.38|4.19|1.11|1.11|27.11|321.36|313.98|18.78|
|沪电股份|002463.SZ|2021-03-01|314.53|311.13|26.08|23.42|5.39|5.01|29.56|21.85|4.41|4.22|1.1|1.1|27.32|323.78|316.39|18.92|
|沪电股份|002463.SZ|2021-02-26|298.66|295.43|24.77|22.24|5.12|4.75|28.07|20.75|4.19|4.01|1.16|1.16|25.94|307.91|300.53|17.97|
|沪电股份|002463.SZ|2021-02-25|294.7|291.51|24.44|21.95|5.05|4.69|27.69|20.47|4.13|3.95|1.17|1.17|25.6|303.95|296.56|17.73|
|沪电股份|002463.SZ|2021-02-24|299.7|296.46|24.85|22.32|5.14|4.77|28.16|20.82|4.2|4.02|1.15|1.15|26.03|308.95|301.56|18.03|
|沪电股份|002463.SZ|2021-02-23|298.84|295.6|24.78|22.25|5.12|4.76|28.08|20.76|4.19|4.01|1.15|1.15|25.96|308.08|300.7|17.98|
|沪电股份|002463.SZ|2021-02-22|304.35|301.06|25.24|22.66|5.22|4.84|28.6|21.15|4.27|4.08|1.13|1.13|26.44|313.6|306.22|18.31|
|沪电股份|002463.SZ|2021-02-19|306.08|302.77|25.38|22.79|5.25|4.87|28.76|21.27|4.29|4.11|1.13|1.13|26.59|315.33|307.94|18.41|
|沪电股份|002463.SZ|2021-02-18|297.63|294.41|24.68|22.16|5.1|4.74|27.97|20.68|4.18|3.99|1.16|1.16|25.85|306.88|299.49|17.91|
|沪电股份|002463.SZ|2021-02-10|292.8|289.63|24.28|21.8|5.02|4.66|27.51|20.34|4.11|3.93|1.18|1.18|25.44|302.05|294.66|17.62|
|沪电股份|002463.SZ|2021-02-09|287.45|284.35|23.84|21.41|4.93|4.58|27.01|19.97|4.03|3.86|1.2|1.2|24.97|296.7|289.32|17.3|
|沪电股份|002463.SZ|2021-02-08|282.8|279.74|23.45|21.06|4.85|4.5|26.57|19.65|3.97|3.8|1.22|1.22|24.57|292.05|284.66|17.02|
|沪电股份|002463.SZ|2021-02-05|287.97|284.86|23.88|21.44|4.94|4.58|27.06|20.01|4.04|3.86|1.2|1.2|25.02|297.22|289.83|17.33|
|沪电股份|002463.SZ|2021-02-04|296.77|293.56|24.61|22.1|5.09|4.72|27.89|20.62|4.16|3.98|1.16|1.16|25.78|306.02|298.63|17.86|
|沪电股份|002463.SZ|2021-02-03|303.32|300.04|25.15|22.59|5.2|4.83|28.5|21.07|4.25|4.07|1.14|1.14|26.35|312.57|305.18|18.25|
|沪电股份|002463.SZ|2021-02-02|291.25|288.1|24.15|21.69|4.99|4.64|27.37|20.23|4.09|3.91|1.18|1.18|25.3|300.5|293.11|17.53|
|沪电股份|002463.SZ|2021-02-01|278.14|275.14|23.06|21.24|4.77|4.77|26.14|19.32|3.9|3.62|1.24|1.24|27.44|287.39|280.01|16.74|
|沪电股份|002463.SZ|2021-01-29|295.9|292.71|24.54|22.6|5.07|5.07|27.81|20.56|4.15|3.86|1.17|1.17|29.2|305.15|297.77|17.81|
|沪电股份|002463.SZ|2021-01-28|307.97|304.65|25.54|23.52|5.28|5.28|28.94|21.4|4.32|4.01|1.12|1.12|30.39|317.22|309.84|18.53|
|沪电股份|002463.SZ|2021-01-27|317.29|313.86|26.31|24.23|5.44|5.44|29.82|22.04|4.45|4.13|1.09|1.09|31.31|326.54|319.15|19.08|
|沪电股份|002463.SZ|2021-01-26|315.39|311.98|26.15|24.09|5.41|5.41|29.64|21.91|4.42|4.11|1.09|1.09|31.12|324.64|317.25|18.97|
|沪电股份|002463.SZ|2021-01-25|318.32|314.88|26.4|24.31|5.46|5.46|29.91|22.12|4.47|4.15|1.08|1.08|31.41|327.57|320.18|19.15|
|沪电股份|002463.SZ|2021-01-22|327.98|324.43|27.2|25.05|5.62|5.62|30.82|22.79|4.6|4.27|1.05|1.05|32.36|337.23|329.84|19.72|
|沪电股份|002463.SZ|2021-01-21|321.42|317.95|26.65|24.55|5.51|5.51|30.2|22.33|4.51|4.19|1.07|1.07|31.72|330.67|323.29|19.33|
|沪电股份|002463.SZ|2021-01-20|323.49|320|26.82|24.71|5.55|5.55|30.4|22.48|4.54|4.21|1.07|1.07|31.92|332.74|325.36|19.46|
|沪电股份|002463.SZ|2021-01-19|330.22|326.65|27.38|25.22|5.66|5.66|31.03|22.94|4.63|4.3|1.04|1.04|32.58|339.47|332.08|19.86|
|沪电股份|002463.SZ|2021-01-18|340.22|336.54|28.21|25.98|5.83|5.83|31.97|23.64|4.77|4.43|1.01|1.01|33.57|349.47|342.08|20.46|
|沪电股份|002463.SZ|2021-01-15|334.53|330.91|27.74|25.55|5.74|5.74|31.44|23.24|4.69|4.36|1.03|1.03|33.01|343.78|336.39|20.12|
|沪电股份|002463.SZ|2021-01-14|345.22|341.49|28.63|26.37|5.92|5.92|32.44|23.98|4.84|4.5|1|1|34.06|354.47|347.08|20.75|
|沪电股份|002463.SZ|2021-01-13|343.84|340.12|28.51|26.26|5.9|5.9|32.31|23.89|4.82|4.48|1|1|33.93|353.09|345.7|20.67|
|沪电股份|002463.SZ|2021-01-12|332.81|329.21|27.6|25.42|5.71|5.71|31.27|23.12|4.67|4.34|1.04|1.04|32.84|342.05|334.67|20.01|
|沪电股份|002463.SZ|2021-01-11|337.12|333.47|27.95|25.75|5.78|5.78|31.68|23.42|4.73|4.39|1.02|1.02|33.26|346.37|338.98|20.27|
|沪电股份|002463.SZ|2021-01-08|332.98|329.38|27.61|25.43|5.71|5.71|31.29|23.13|4.67|4.34|1.04|1.04|32.86|342.23|334.84|20.02|
|沪电股份|002463.SZ|2021-01-07|329.53|325.97|27.32|25.17|5.65|5.65|30.97|22.89|4.62|4.29|1.05|1.05|32.52|338.78|331.39|19.82|
|沪电股份|002463.SZ|2021-01-06|334.19|330.57|27.71|25.52|5.73|5.73|31.4|23.22|4.69|4.35|1.03|1.03|32.97|343.43|336.05|20.09|
|沪电股份|002463.SZ|2021-01-05|342.29|338.59|28.38|26.14|5.87|5.87|32.16|23.78|4.8|4.46|1.01|1.01|33.77|351.54|344.15|20.58|
|沪电股份|002463.SZ|2021-01-04|327.29|323.75|27.14|25|5.61|5.61|30.75|22.74|4.59|4.26|1.05|1.05|32.29|336.54|329.15|19.68|",2026-07-18T11:26:52.013620+08:00
