vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,工业富联2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|工业富联|601138.SH|2025-11-24|11108.67|11108.67|47.85|36.35|6.88|6.88|46.64|71.54|1.82|1.43|1.04|1.14|265.44|12014.24|11076.47|33.34|
|工业富联|601138.SH|2025-11-21|12047.96|12047.96|51.89|39.42|7.46|7.46|50.58|77.59|1.98|1.55|0.96|1.05|287.88|12953.53|12015.76|36.17|
|工业富联|601138.SH|2025-11-20|13094.49|13094.49|56.4|42.85|8.11|8.11|54.97|84.33|2.15|1.69|0.88|0.97|312.89|14000.05|13062.29|39.32|
|工业富联|601138.SH|2025-11-19|12919.73|12919.73|55.65|42.27|8|8|54.24|83.2|2.12|1.66|0.89|0.98|308.72|13825.3|12887.53|38.79|
|工业富联|601138.SH|2025-11-18|12852.22|12852.22|55.36|42.05|7.96|7.96|53.96|82.77|2.11|1.65|0.9|0.99|307.1|13757.78|12820.02|38.59|
|工业富联|601138.SH|2025-11-17|12895.9|12895.9|55.55|42.2|7.98|7.98|54.14|83.05|2.12|1.66|0.89|0.99|308.15|13801.47|12863.7|38.72|
|工业富联|601138.SH|2025-11-14|12762.85|12762.85|54.97|41.76|7.9|7.9|53.58|82.19|2.1|1.64|0.9|1|304.97|13668.42|12730.65|38.32|
|工业富联|601138.SH|2025-11-13|13501.58|13501.58|58.16|44.18|8.36|8.36|56.68|86.95|2.22|1.74|0.85|0.94|322.62|14407.15|13469.38|40.54|
|工业富联|601138.SH|2025-11-12|13622.71|13622.71|58.68|44.57|8.43|8.43|57.19|87.73|2.24|1.75|0.85|0.93|325.51|14528.28|13590.51|40.91|
|工业富联|601138.SH|2025-11-11|13509.52|13509.52|58.19|44.2|8.36|8.36|56.72|87|2.22|1.74|0.85|0.94|322.81|14415.09|13477.32|40.56|
|工业富联|601138.SH|2025-11-10|14198.6|14198.6|61.16|46.46|8.79|8.79|59.61|91.44|2.33|1.83|0.81|0.89|339.27|15104.17|14166.4|42.64|
|工业富联|601138.SH|2025-11-07|14436.9|14436.9|62.18|47.24|8.94|8.94|60.61|92.98|2.37|1.86|0.8|0.88|344.97|15342.47|14404.7|43.36|
|工业富联|601138.SH|2025-11-06|15135.91|15135.91|65.19|49.52|9.37|9.37|63.54|97.48|2.48|1.95|0.76|0.84|361.67|16041.48|15103.71|45.46|
|工业富联|601138.SH|2025-11-05|14941.3|14941.3|64.36|48.89|9.25|9.25|62.73|96.22|2.45|1.92|0.77|0.85|357.02|15846.87|14909.1|44.87|
|工业富联|601138.SH|2025-11-04|14593.78|14593.78|62.86|47.75|9.03|9.03|61.27|93.99|2.4|1.88|0.79|0.87|348.72|15499.35|14561.58|43.83|
|工业富联|601138.SH|2025-11-03|14871.79|14871.79|64.06|48.66|9.21|9.21|62.43|95.78|2.44|1.91|0.77|0.85|355.36|15777.36|14839.59|44.66|
|工业富联|601138.SH|2025-10-31|14297.89|14297.89|61.59|46.78|8.85|8.85|60.03|92.08|2.35|1.84|0.81|0.89|341.65|15203.46|14265.69|42.94|
|工业富联|601138.SH|2025-10-30|15483.43|15483.43|66.69|50.66|9.59|9.59|65|99.72|2.54|1.99|0.74|0.82|369.97|16388.99|15451.22|46.51|
|工业富联|601138.SH|2025-10-29|16045.41|16045.41|69.11|60.34|10.58|10.58|67.36|78.59|2.63|2.28|0.72|0.79|622.86|16710.1|15801.23|47.56|
|工业富联|601138.SH|2025-10-28|14693.07|14693.07|63.29|55.26|9.69|9.69|61.68|71.97|2.41|2.09|0.78|0.86|570.36|15357.76|14448.89|43.49|
|工业富联|601138.SH|2025-10-27|14448.81|14448.81|62.24|54.34|9.53|9.53|60.66|70.77|2.37|2.05|0.8|0.88|560.88|15113.5|14204.64|42.75|
|工业富联|601138.SH|2025-10-24|13354.63|13354.63|57.52|50.22|8.81|8.8|56.07|65.41|2.19|1.9|0.86|0.95|518.41|14019.31|13110.45|39.46|
|工业富联|601138.SH|2025-10-23|12707.25|12707.25|54.73|47.79|8.38|8.38|53.35|62.24|2.09|1.81|0.91|1|493.28|13371.94|12463.07|37.51|
|工业富联|601138.SH|2025-10-22|12999.17|12999.17|55.99|48.89|8.57|8.57|54.57|63.67|2.13|1.85|0.89|0.98|504.61|13663.85|12754.99|38.39|
|工业富联|601138.SH|2025-10-21|13503.56|13503.56|58.16|50.78|8.9|8.9|56.69|66.14|2.22|1.92|0.85|0.94|524.19|14168.25|13259.39|39.91|
|工业富联|601138.SH|2025-10-20|12323.99|12323.99|53.08|46.35|8.13|8.13|51.74|60.37|2.02|1.75|0.94|1.03|478.4|12988.67|12079.81|36.36|
|工业富联|601138.SH|2025-10-17|11916.9|11916.9|51.33|44.82|7.86|7.86|50.03|58.37|1.96|1.69|0.97|1.07|462.6|12581.58|11672.72|35.13|
|工业富联|601138.SH|2025-10-16|12627.82|12627.82|54.39|47.49|8.33|8.33|53.01|61.85|2.07|1.79|0.91|1.01|490.19|13292.5|12383.64|37.27|
|工业富联|601138.SH|2025-10-15|12586.12|12586.12|54.21|47.33|8.3|8.3|52.84|61.65|2.07|1.79|0.92|1.01|488.58|13250.8|12341.94|37.15|
|工业富联|601138.SH|2025-10-14|11859.31|11859.31|51.08|44.6|7.82|7.82|49.79|58.09|1.95|1.69|0.97|1.07|460.36|12523.99|11615.13|34.96|
|工业富联|601138.SH|2025-10-13|12605.98|12605.98|54.3|47.41|8.31|8.31|52.92|61.75|2.07|1.79|0.91|1.01|489.35|13270.66|12361.8|37.21|
|工业富联|601138.SH|2025-10-10|13187.82|13187.82|56.8|49.6|8.7|8.7|55.36|64.6|2.17|1.87|0.87|0.96|511.93|13852.5|12943.64|38.96|
|工业富联|601138.SH|2025-10-09|13592.93|13592.93|58.55|51.12|8.96|8.96|57.07|66.58|2.23|1.93|0.85|0.93|527.66|14257.61|13348.75|40.18|
|工业富联|601138.SH|2025-09-30|13108.39|13108.39|56.46|49.3|8.64|8.64|55.03|64.21|2.15|1.86|0.88|0.97|508.85|13773.07|12864.21|38.72|
|工业富联|601138.SH|2025-09-29|13221.58|13221.58|56.95|49.72|8.72|8.72|55.51|64.76|2.17|1.88|0.87|0.96|513.24|13886.26|12977.4|39.06|
|工业富联|601138.SH|2025-09-26|12882|12882|55.49|48.45|8.49|8.49|54.08|63.1|2.11|1.83|0.89|0.99|500.06|13546.69|12637.83|38.04|
|工业富联|601138.SH|2025-09-25|13594.91|13594.91|58.56|51.13|8.96|8.96|57.07|66.59|2.23|1.93|0.85|0.93|527.74|14259.6|13350.73|40.18|
|工业富联|601138.SH|2025-09-24|13628.67|13628.67|58.7|51.25|8.99|8.99|57.22|66.76|2.24|1.94|0.85|0.93|529.05|14293.36|13384.49|40.28|
|工业富联|601138.SH|2025-09-23|14073.49|14073.49|60.62|52.93|9.28|9.28|59.08|68.94|2.31|2|0.82|0.9|546.31|14738.18|13829.32|41.62|
|工业富联|601138.SH|2025-09-22|14000.02|14000.02|60.3|52.65|9.23|9.23|58.77|68.58|2.3|1.99|0.82|0.91|543.46|14664.7|13755.84|41.4|
|工业富联|601138.SH|2025-09-19|13126.26|13126.26|56.54|49.36|8.65|8.65|55.11|64.3|2.15|1.86|0.88|0.97|509.54|13790.94|12882.08|38.77|
|工业富联|601138.SH|2025-09-18|12780.73|12780.73|55.05|48.06|8.43|8.43|53.66|62.6|2.1|1.82|0.9|0.99|496.13|13445.41|12536.55|37.73|
|工业富联|601138.SH|2025-09-17|12138.11|12137.32|52.28|45.65|8|8|50.96|59.46|1.99|1.72|0.95|1.05|471.18|12802.79|11893.93|35.8|
|工业富联|601138.SH|2025-09-16|11862.06|11861.29|51.09|44.61|7.82|7.82|49.8|58.1|1.95|1.69|0.97|1.07|460.47|12526.75|11617.88|34.97|
|工业富联|601138.SH|2025-09-15|11895.82|11895.05|51.24|44.74|7.84|7.84|49.94|58.27|1.95|1.69|0.97|1.07|461.78|12560.51|11651.64|35.07|
|工业富联|601138.SH|2025-09-12|12293.01|12292.21|52.95|46.23|8.11|8.1|51.61|60.21|2.02|1.75|0.94|1.03|477.2|12957.7|12048.83|36.26|
|工业富联|601138.SH|2025-09-11|11725.03|11724.27|50.5|44.09|7.73|7.73|49.22|57.43|1.92|1.67|0.98|1.08|455.15|12389.72|11480.85|34.56|
|工业富联|601138.SH|2025-09-10|10658.58|10657.89|45.91|40.08|7.03|7.03|44.75|52.21|1.75|1.51|1.08|1.19|413.75|11323.26|10414.4|31.35|
|工业富联|601138.SH|2025-09-09|9689.43|9688.81|41.74|36.44|6.39|6.39|40.68|47.46|1.59|1.38|1.19|1.31|376.13|10354.12|9445.26|28.43|
|工业富联|601138.SH|2025-09-08|10207.77|10207.11|43.97|38.39|6.73|6.73|42.85|50|1.68|1.45|1.13|1.24|396.25|10872.45|9963.59|29.99|
|工业富联|601138.SH|2025-09-05|11087.54|11086.82|47.76|41.7|7.31|7.31|46.55|54.31|1.82|1.58|1.04|1.15|430.4|11752.23|10843.36|32.64|
|工业富联|601138.SH|2025-09-04|10551.34|10550.65|45.45|39.68|6.96|6.96|44.3|51.68|1.73|1.5|1.09|1.2|409.59|11216.02|10307.16|31.02|
|工业富联|601138.SH|2025-09-03|10771.78|10771.08|46.4|40.51|7.1|7.1|45.22|52.76|1.77|1.53|1.07|1.18|418.15|11436.46|10527.6|31.69|
|工业富联|601138.SH|2025-09-02|10700.28|10699.59|46.09|40.24|7.05|7.05|44.92|52.41|1.76|1.52|1.08|1.19|415.37|11364.97|10456.1|31.47|
|工业富联|601138.SH|2025-09-01|11045.84|11045.12|47.58|41.54|7.28|7.28|46.37|54.11|1.81|1.57|1.04|1.15|428.78|11710.52|10801.66|32.51|
|工业富联|601138.SH|2025-08-29|10690.35|10689.66|46.05|40.2|7.05|7.05|44.88|52.36|1.75|1.52|1.08|1.19|414.98|11355.04|10446.17|31.44|
|工业富联|601138.SH|2025-08-28|9719.22|9718.59|41.86|36.55|6.41|6.41|40.8|47.61|1.6|1.38|1.19|1.31|377.29|10383.91|9475.05|28.52|
|工业富联|601138.SH|2025-08-27|9079.75|9079.16|39.11|34.15|5.99|5.99|38.12|44.47|1.49|1.29|1.27|1.4|352.46|9744.43|8835.57|26.59|
|工业富联|601138.SH|2025-08-26|9032.09|9031.5|38.9|33.97|5.96|5.95|37.92|44.24|1.48|1.28|1.28|1.41|350.61|9696.77|8787.91|26.45|
|工业富联|601138.SH|2025-08-25|9532.54|9531.93|41.06|35.85|6.29|6.28|40.02|46.69|1.56|1.35|1.21|1.33|370.04|10197.23|9288.37|27.96|
|工业富联|601138.SH|2025-08-22|9101.59|9101|39.2|34.23|6|6|38.21|44.58|1.49|1.29|1.27|1.4|353.31|9766.28|8857.42|26.66|
|工业富联|601138.SH|2025-08-21|8994.35|8993.77|38.74|33.83|5.93|5.93|37.76|44.06|1.48|1.28|1.28|1.41|349.15|9659.04|8750.18|26.34|
|工业富联|601138.SH|2025-08-20|9514.67|9514.06|40.98|35.78|6.27|6.27|39.94|46.61|1.56|1.35|1.21|1.34|369.35|10179.36|9270.49|27.9|
|工业富联|601138.SH|2025-08-19|9713.27|9712.64|41.84|36.53|6.4|6.4|40.78|47.58|1.59|1.38|1.19|1.31|377.06|10377.95|9469.09|28.5|
|工业富联|601138.SH|2025-08-18|8829.52|8828.95|38.03|33.21|5.82|5.82|37.07|43.25|1.45|1.25|1.3|1.44|342.75|9494.21|8585.34|25.84|
|工业富联|601138.SH|2025-08-15|8908.96|8908.38|38.37|33.5|5.87|5.87|37.4|43.64|1.46|1.27|1.29|1.43|345.83|9573.64|8664.78|26.08|
|工业富联|601138.SH|2025-08-14|8583.26|8582.71|36.97|32.28|5.66|5.66|36.03|42.04|1.41|1.22|1.34|1.48|333.19|9247.95|8339.08|25.1|
|工业富联|601138.SH|2025-08-13|8674.62|8674.05|37.36|32.62|5.72|5.72|36.42|42.49|1.42|1.23|1.33|1.46|336.74|9339.3|8430.44|25.37|
|工业富联|601138.SH|2025-08-12|7886.19|7885.68|33.97|29.66|5.2|5.2|33.11|38.63|1.29|1.12|1.46|1.61|306.13|8550.88|7642.02|23|
|工业富联|601138.SH|2025-08-11|7218.92|7218.45|31.09|27.15|4.76|4.76|30.31|35.36|1.19|1.03|1.6|1.76|280.23|7883.6|6974.74|20.99|
|工业富联|601138.SH|2025-08-08|7266.58|7266.11|31.3|29.95|4.62|5.04|30.51|36.49|1.19|1.12|1.59|1.75|458.92|7895.18|6975.47|20.99|
|工业富联|601138.SH|2025-08-07|7079.9|7079.44|30.5|29.18|4.5|4.91|29.72|35.55|1.16|1.09|1.63|1.79|447.13|7708.5|6788.79|20.43|
|工业富联|601138.SH|2025-08-06|6811.8|6811.36|29.34|28.08|4.33|4.72|28.6|34.21|1.12|1.05|1.69|1.86|430.2|7440.4|6520.69|19.63|
|工业富联|601138.SH|2025-08-05|6960.74|6960.29|29.98|28.69|4.43|4.82|29.22|34.95|1.14|1.07|1.66|1.83|439.6|7589.35|6669.63|20.07|
|工业富联|601138.SH|2025-08-04|6547.67|6547.24|28.2|26.99|4.17|4.54|27.49|32.88|1.07|1.01|1.76|1.94|413.52|7176.27|6256.56|18.83|
|工业富联|601138.SH|2025-08-01|6553.62|6553.2|28.23|27.01|4.17|4.54|27.51|32.91|1.08|1.01|1.76|1.94|413.89|7182.23|6262.51|18.85|
|工业富联|601138.SH|2025-07-31|6873.36|6872.92|29.61|28.33|4.37|4.76|28.86|34.52|1.13|1.06|1.68|1.85|434.08|7501.97|6582.25|19.81|
|工业富联|601138.SH|2025-07-30|6609.23|6608.8|28.47|27.24|4.21|4.21|27.75|33.19|1.08|1.02|1.74|1.74|417.4|7237.83|6318.12|19.02|
|工业富联|601138.SH|2025-07-29|6194.17|6193.77|26.68|25.53|3.94|3.94|26|31.1|1.02|0.95|1.86|1.86|391.19|6822.77|5903.06|17.77|
|工业富联|601138.SH|2025-07-28|5872.44|5872.06|25.29|24.2|3.74|3.74|24.65|29.49|0.96|0.9|1.96|1.96|370.87|6501.05|5581.33|16.8|
|工业富联|601138.SH|2025-07-25|5691.72|5691.35|24.52|23.46|3.62|3.62|23.89|28.58|0.93|0.87|2.02|2.02|359.46|6320.33|5400.61|16.25|
|工业富联|601138.SH|2025-07-24|5650.02|5649.65|24.34|23.29|3.6|3.6|23.72|28.37|0.93|0.87|2.04|2.04|356.82|6278.62|5358.91|16.13|
|工业富联|601138.SH|2025-07-23|5278.65|5278.3|22.74|21.76|3.36|3.36|22.16|26.51|0.87|0.81|2.18|2.18|333.37|5907.25|4987.53|15.01|
|工业富联|601138.SH|2025-07-22|5354.11|5353.77|23.06|22.07|3.41|3.41|22.48|26.89|0.88|0.82|2.15|2.15|338.14|5982.72|5063|15.24|
|工业富联|601138.SH|2025-07-21|5366.03|5365.68|23.11|22.12|3.41|3.42|22.53|26.95|0.88|0.82|2.15|2.15|338.89|5994.63|5074.92|15.27|
|工业富联|601138.SH|2025-07-18|5383.9|5383.55|23.19|22.19|3.43|3.43|22.6|27.04|0.88|0.83|2.14|2.14|340.02|6012.51|5092.79|15.33|
|工业富联|601138.SH|2025-07-17|5461.35|5461|23.52|22.51|3.48|3.48|22.93|27.42|0.9|0.84|2.11|2.11|344.91|6089.96|5170.24|15.56|
|工业富联|601138.SH|2025-07-16|5308.44|5308.09|22.86|21.88|3.38|3.38|22.29|26.66|0.87|0.82|2.17|2.17|335.25|5937.04|5017.32|15.1|
|工业富联|601138.SH|2025-07-15|5411.7|5411.35|23.31|22.3|3.44|3.45|22.72|27.18|0.89|0.83|2.13|2.13|341.77|6040.31|5120.59|15.41|
|工业富联|601138.SH|2025-07-14|5147.57|5147.24|22.17|21.22|3.28|3.28|21.61|25.85|0.85|0.79|2.24|2.24|325.09|5776.18|4856.46|14.62|
|工业富联|601138.SH|2025-07-11|5163.46|5163.13|22.24|21.28|3.29|3.29|21.68|25.93|0.85|0.79|2.23|2.23|326.1|5792.07|4872.35|14.66|
|工业富联|601138.SH|2025-07-10|5195.24|5194.9|22.38|21.41|3.31|3.31|21.81|26.09|0.85|0.8|2.22|2.22|328.1|5823.84|4904.12|14.76|
|工业富联|601138.SH|2025-07-09|5282.62|5282.28|22.75|21.77|3.36|3.36|22.18|26.53|0.87|0.81|2.18|2.18|333.62|5911.22|4991.51|15.02|
|工业富联|601138.SH|2025-07-08|5238.93|5238.59|22.57|21.59|3.33|3.34|21.99|26.31|0.86|0.8|2.2|2.2|330.86|5867.53|4947.82|14.89|
|工业富联|601138.SH|2025-07-07|4762.3|4761.99|20.51|19.63|3.03|3.03|19.99|23.91|0.78|0.73|2.42|2.42|300.76|5390.9|4471.19|13.46|
|工业富联|601138.SH|2025-07-04|4728.54|4728.23|20.37|19.49|3.01|3.01|19.85|23.75|0.78|0.73|2.44|2.44|298.63|5357.14|4437.43|13.36|
|工业富联|601138.SH|2025-07-03|4623.28|4622.98|19.91|19.06|2.94|2.94|19.41|23.22|0.76|0.71|2.49|2.49|291.98|5251.89|4332.17|13.04|
|工业富联|601138.SH|2025-07-02|4202.14|4201.86|18.1|17.32|2.67|2.68|17.64|21.1|0.69|0.65|2.74|2.74|265.38|4830.74|3911.02|11.77|
|工业富联|601138.SH|2025-07-01|4249.8|4249.52|18.31|17.52|2.7|2.71|17.84|21.34|0.7|0.65|2.71|2.71|268.39|4878.4|3958.69|11.91|
|工业富联|601138.SH|2025-06-30|4245.82|4245.55|18.29|17.5|2.7|2.7|17.82|21.32|0.7|0.65|2.71|2.71|268.14|4874.43|3954.71|11.9|
|工业富联|601138.SH|2025-06-27|4239.87|4239.59|18.26|17.48|2.7|2.7|17.8|21.29|0.7|0.65|2.72|2.72|267.77|4868.47|3948.76|11.89|
|工业富联|601138.SH|2025-06-26|4178.3|4178.03|18|17.22|2.66|2.66|17.54|20.98|0.69|0.64|2.76|2.76|263.88|4806.91|3887.19|11.7|
|工业富联|601138.SH|2025-06-25|4166.39|4166.12|17.95|17.17|2.65|2.65|17.49|20.92|0.68|0.64|2.77|2.77|263.13|4794.99|3875.28|11.66|
|工业富联|601138.SH|2025-06-24|4029.36|4029.1|17.36|16.61|2.56|2.57|16.92|20.23|0.66|0.62|2.86|2.86|254.47|4657.97|3738.25|11.25|
|工业富联|601138.SH|2025-06-23|4011.49|4011.23|17.28|16.53|2.55|2.55|16.84|20.14|0.66|0.62|2.87|2.87|253.34|4640.09|3720.38|11.2|
|工业富联|601138.SH|2025-06-20|4088.94|4088.68|17.61|16.85|2.6|2.6|17.17|20.53|0.67|0.63|2.82|2.82|258.24|4717.54|3797.83|11.43|
|工业富联|601138.SH|2025-06-19|4132.63|4132.36|17.8|17.03|2.63|2.63|17.35|20.75|0.68|0.63|2.79|2.79|260.99|4761.23|3841.52|11.56|
|工业富联|601138.SH|2025-06-18|4202.14|4201.86|18.1|17.32|2.67|2.68|17.64|21.1|0.69|0.65|2.74|2.74|265.38|4830.74|3911.02|11.77|
|工业富联|601138.SH|2025-06-17|4090.93|4090.66|17.62|16.86|2.6|2.61|17.17|20.54|0.67|0.63|2.82|2.82|258.36|4719.53|3799.81|11.44|
|工业富联|601138.SH|2025-06-16|4214.05|4213.78|18.15|17.37|2.68|2.68|17.69|21.16|0.69|0.65|2.73|2.73|266.14|4842.65|3922.94|11.81|
|工业富联|601138.SH|2025-06-13|4150.5|4150.23|17.88|17.11|2.64|2.64|17.42|20.84|0.68|0.64|2.78|2.78|262.12|4779.11|3859.39|11.62|
|工业富联|601138.SH|2025-06-12|4102.84|4102.58|17.67|16.91|2.61|2.61|17.22|20.6|0.67|0.63|2.81|2.81|259.11|4731.45|3811.73|11.47|
|工业富联|601138.SH|2025-06-11|4051.21|4050.95|17.45|16.7|2.58|2.58|17.01|20.34|0.67|0.62|2.84|2.84|255.85|4679.81|3760.1|11.32|
|工业富联|601138.SH|2025-06-10|4003.55|4003.29|17.24|16.5|2.55|2.55|16.81|20.1|0.66|0.62|2.88|2.88|252.84|4632.15|3712.44|11.17|
|工业富联|601138.SH|2025-06-09|4057.17|4056.9|17.48|16.72|2.58|2.58|17.03|20.37|0.67|0.62|2.84|2.84|256.23|4685.77|3766.05|11.34|
|工业富联|601138.SH|2025-06-06|4033.34|4033.07|17.37|16.62|2.57|2.57|16.93|20.25|0.66|0.62|2.86|2.86|254.72|4661.94|3742.22|11.26|
|工业富联|601138.SH|2025-06-05|4082.98|4082.72|17.59|16.83|2.6|2.6|17.14|20.5|0.67|0.63|2.82|2.82|257.86|4711.59|3791.87|11.41|
|工业富联|601138.SH|2025-06-04|3858.58|3858.33|16.62|15.9|2.46|2.46|16.2|19.38|0.63|0.59|2.99|2.99|243.69|4487.18|3567.47|10.74|
|工业富联|601138.SH|2025-06-03|3731.48|3731.24|16.07|15.38|2.37|2.38|15.67|18.74|0.61|0.57|3.09|3.09|235.66|4360.08|3440.37|10.35|
|工业富联|601138.SH|2025-05-30|3759.28|3759.04|16.19|15.49|2.39|2.39|15.78|18.88|0.62|0.58|3.07|3.07|237.42|4387.89|3468.17|10.44|
|工业富联|601138.SH|2025-05-29|3912.2|3911.94|16.85|16.12|2.49|2.49|16.42|19.65|0.64|0.6|2.95|2.95|247.07|4540.8|3621.08|10.9|
|工业富联|601138.SH|2025-05-28|3689.78|3689.54|15.89|15.21|2.35|2.35|15.49|18.53|0.61|0.57|3.12|3.12|233.03|4318.38|3398.67|10.23|
|工业富联|601138.SH|2025-05-27|3667.93|3667.69|15.8|15.12|2.33|2.33|15.4|18.42|0.6|0.56|3.14|3.14|231.65|4296.54|3376.82|10.16|
|工业富联|601138.SH|2025-05-26|3725.52|3725.28|16.05|15.36|2.37|2.37|15.64|18.71|0.61|0.57|3.09|3.09|235.28|4354.13|3434.41|10.34|
|工业富联|601138.SH|2025-05-23|3731.48|3731.24|16.07|15.38|2.37|2.38|15.67|18.74|0.61|0.57|3.09|3.09|235.66|4360.08|3440.37|10.35|
|工业富联|601138.SH|2025-05-22|3783.11|3782.87|16.3|15.59|2.41|2.41|15.88|19|0.62|0.58|3.05|3.05|238.92|4411.72|3492|10.51|
|工业富联|601138.SH|2025-05-21|3767.23|3766.98|16.23|15.53|2.4|2.4|15.82|18.92|0.62|0.58|3.06|3.06|237.92|4395.83|3476.12|10.46|
|工业富联|601138.SH|2025-05-20|3785.1|3784.85|16.3|15.6|2.41|2.41|15.89|19.01|0.62|0.58|3.04|3.04|239.05|4413.7|3493.99|10.52|
|工业富联|601138.SH|2025-05-19|3783.11|3782.87|16.3|15.59|2.41|2.41|15.88|19|0.62|0.58|3.05|3.05|238.92|4411.72|3492|10.51|
|工业富联|601138.SH|2025-05-16|3816.87|3816.63|16.44|15.73|2.43|2.43|16.02|19.17|0.63|0.59|3.02|3.02|241.05|4445.48|3525.76|10.61|
|工业富联|601138.SH|2025-05-15|3793.04|3792.8|16.34|15.63|2.41|2.41|15.92|19.05|0.62|0.58|3.04|3.04|239.55|4421.65|3501.93|10.54|
|工业富联|601138.SH|2025-05-14|3882.41|3882.16|16.72|16|2.47|2.47|16.3|19.5|0.64|0.6|2.97|2.97|245.19|4511.01|3591.3|10.81|
|工业富联|601138.SH|2025-05-13|3791.06|3790.81|16.33|15.63|2.41|2.41|15.92|19.04|0.62|0.58|3.04|3.04|239.42|4419.66|3499.95|10.53|
|工业富联|601138.SH|2025-05-12|3826.8|3826.56|16.48|15.77|2.44|2.43|16.07|19.22|0.63|0.59|3.01|3.01|241.68|4455.41|3535.69|10.64|
|工业富联|601138.SH|2025-05-09|3711.62|3711.38|15.99|15.3|2.36|2.36|15.58|18.64|0.61|0.57|3.1|3.1|234.41|4340.23|3420.51|10.3|
|工业富联|601138.SH|2025-05-08|3779.14|3778.9|16.28|15.58|2.4|2.4|15.87|18.98|0.62|0.58|3.05|3.05|238.67|4407.75|3488.03|10.5|
|工业富联|601138.SH|2025-05-07|3699.71|3699.47|15.94|15.25|2.35|2.35|15.53|18.58|0.61|0.57|3.11|3.11|233.65|4328.31|3408.59|10.26|
|工业富联|601138.SH|2025-05-06|3735.45|3735.21|16.09|15.4|2.38|2.38|15.68|18.76|0.61|0.57|3.08|3.08|235.91|4364.06|3444.34|10.37|
|工业富联|601138.SH|2025-04-30|3586.51|3586.28|15.45|14.78|2.28|2.28|15.06|18.01|0.59|0.55|3.21|3.21|226.5|4215.11|3295.4|9.92|
|工业富联|601138.SH|2025-04-29|3592.47|3592.24|17.07|15.47|2.5|2.35|8.34|23.77|0.75|0.59|3.21|3.21|304.94|3984.28|3418.03|11.67|
|工业富联|601138.SH|2025-04-28|3574.6|3574.36|16.99|15.4|2.49|2.34|8.3|23.65|0.75|0.59|3.22|3.22|303.42|3966.41|3400.16|11.61|
|工业富联|601138.SH|2025-04-25|3622.26|3622.02|17.22|15.6|2.52|2.37|8.41|23.97|0.76|0.59|3.18|3.18|307.47|4014.07|3447.82|11.78|
|工业富联|601138.SH|2025-04-24|3558.71|3558.48|16.91|15.33|2.48|2.33|8.26|23.55|0.75|0.58|3.24|3.24|302.08|3950.52|3384.27|11.56|
|工业富联|601138.SH|2025-04-23|3622.26|3622.02|17.22|15.6|2.52|2.37|8.41|23.97|0.76|0.59|3.18|3.18|307.47|4014.07|3447.82|11.78|
|工业富联|601138.SH|2025-04-22|3530.91|3530.68|16.78|15.21|2.46|2.31|8.2|23.36|0.74|0.58|3.26|3.26|299.72|3922.72|3356.47|11.46|
|工业富联|601138.SH|2025-04-21|3536.86|3536.63|16.81|15.23|2.46|2.32|8.21|23.4|0.74|0.58|3.26|3.26|300.22|3928.68|3362.43|11.48|
|工业富联|601138.SH|2025-04-18|3487.22|3486.99|16.57|15.02|2.43|2.29|8.09|23.07|0.73|0.57|3.3|3.3|296.01|3879.03|3312.78|11.31|
|工业富联|601138.SH|2025-04-17|3455.44|3455.22|16.42|14.88|2.41|2.26|8.02|22.86|0.73|0.57|3.33|3.33|293.31|3847.26|3281.01|11.21|
|工业富联|601138.SH|2025-04-16|3475.3|3475.08|16.52|14.97|2.42|2.28|8.07|23|0.73|0.57|3.32|3.32|295|3867.12|3300.87|11.27|
|工业富联|601138.SH|2025-04-15|3594.45|3594.22|17.08|15.48|2.5|2.36|8.34|23.78|0.75|0.59|3.21|3.21|305.11|3986.27|3420.02|11.68|
|工业富联|601138.SH|2025-04-14|3558.71|3558.48|16.91|15.33|2.48|2.33|8.26|23.55|0.75|0.58|3.24|3.24|302.08|3950.52|3384.27|11.56|
|工业富联|601138.SH|2025-04-11|3534.88|3534.65|16.8|15.23|2.46|2.32|8.2|23.39|0.74|0.58|3.26|3.26|300.05|3926.69|3360.44|11.48|
|工业富联|601138.SH|2025-04-10|3566.65|3566.42|16.95|15.36|2.48|2.34|8.28|23.6|0.75|0.59|3.23|3.23|302.75|3958.47|3392.22|11.59|
|工业富联|601138.SH|2025-04-09|3242.95|3242.74|15.41|13.97|2.26|2.13|7.53|21.46|0.68|0.53|3.55|3.55|275.27|3634.77|3068.52|10.48|
|工业富联|601138.SH|2025-04-08|3066.21|3066.01|14.57|13.21|2.14|2.01|7.12|20.29|0.64|0.5|3.76|3.76|260.27|3458.02|2891.77|9.88|
|工业富联|601138.SH|2025-04-07|3405.79|3405.57|16.19|14.67|2.37|2.23|7.91|22.54|0.71|0.56|3.38|3.38|289.1|3797.61|3231.36|11.04|
