vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,五粮液2016年1月至今每月末市盈率PE-TTM,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|五粮液|000858.SZ|2017-10-11|2322.37|2322.24|34.23|29.51|4.78|4.78|19.85|22.01|9.46|8.63|1.31|1.47|352.72|2322.37|1977.77|21.56|
|五粮液|000858.SZ|2017-10-10|2246.45|2246.33|33.11|28.55|4.62|4.62|19.21|21.29|9.15|8.35|1.35|1.52|341.19|2246.45|1901.85|20.73|
|五粮液|000858.SZ|2017-10-09|2222.16|2222.03|32.75|28.24|4.57|4.57|19|21.06|9.05|8.26|1.37|1.54|337.5|2222.16|1877.55|20.46|
|五粮液|000858.SZ|2017-09-29|2174.33|2174.21|32.05|27.63|4.47|4.47|18.59|20.61|8.86|8.08|1.4|1.57|330.24|2174.33|1829.72|19.94|
|五粮液|000858.SZ|2017-09-28|2180.78|2180.66|32.14|27.71|4.48|4.48|18.64|20.67|8.89|8.1|1.39|1.57|331.22|2180.78|1836.18|20.01|
|五粮液|000858.SZ|2017-09-27|2152.31|2152.19|31.72|27.35|4.43|4.43|18.4|20.4|8.77|8|1.41|1.59|326.89|2152.31|1807.71|19.7|
|五粮液|000858.SZ|2017-09-26|2159.53|2159.4|31.83|27.44|4.44|4.44|18.46|20.47|8.8|8.03|1.41|1.58|327.99|2159.53|1814.92|19.78|
|五粮液|000858.SZ|2017-09-25|2179.64|2179.52|32.13|27.7|4.48|4.48|18.63|20.66|8.88|8.1|1.39|1.57|331.04|2179.64|1835.04|20|
|五粮液|000858.SZ|2017-09-22|2128.78|2128.66|31.38|27.05|4.38|4.38|18.2|20.18|8.67|7.91|1.43|1.6|323.32|2128.78|1784.17|19.45|
|五粮液|000858.SZ|2017-09-21|2115.11|2114.99|31.18|26.88|4.35|4.35|18.08|20.05|8.62|7.86|1.44|1.62|321.24|2115.11|1770.51|19.3|
|五粮液|000858.SZ|2017-09-20|2145.48|2145.36|31.62|27.26|4.41|4.41|18.34|20.34|8.74|7.97|1.42|1.59|325.85|2145.48|1800.87|19.63|
|五粮液|000858.SZ|2017-09-19|2143.58|2143.46|31.6|27.24|4.41|4.41|18.33|20.32|8.73|7.97|1.42|1.59|325.57|2143.58|1798.98|19.61|
|五粮液|000858.SZ|2017-09-18|2141.68|2141.56|31.57|27.22|4.4|4.4|18.31|20.3|8.73|7.96|1.42|1.6|325.28|2141.68|1797.08|19.59|
|五粮液|000858.SZ|2017-09-15|2085.12|2085.01|30.73|26.5|4.29|4.29|17.83|19.76|8.5|7.75|1.46|1.64|316.69|2085.12|1740.52|18.97|
|五粮液|000858.SZ|2017-09-14|2080.19|2080.07|30.66|26.43|4.28|4.28|17.78|19.72|8.48|7.73|1.46|1.64|315.94|2080.19|1735.58|18.92|
|五粮液|000858.SZ|2017-09-13|2086.26|2086.14|30.75|26.51|4.29|4.29|17.84|19.77|8.5|7.75|1.46|1.64|316.86|2086.26|1741.66|18.98|
|五粮液|000858.SZ|2017-09-12|2034.64|2034.52|29.99|25.86|4.18|4.18|17.39|19.29|8.29|7.56|1.49|1.68|309.02|2034.64|1690.03|18.42|
|五粮液|000858.SZ|2017-09-11|2006.93|2006.81|29.58|25.5|4.13|4.13|17.16|19.02|8.18|7.46|1.51|1.7|304.81|2006.93|1662.32|18.12|
|五粮液|000858.SZ|2017-09-08|1968.21|1968.1|29.01|25.01|4.05|4.05|16.83|18.66|8.02|7.31|1.54|1.74|298.93|1968.21|1623.6|17.7|
|五粮液|000858.SZ|2017-09-07|2017.56|2017.44|29.74|25.64|4.15|4.15|17.25|19.12|8.22|7.5|1.51|1.69|306.43|2017.56|1672.95|18.23|
|五粮液|000858.SZ|2017-09-06|2043.37|2043.25|30.12|25.97|4.2|4.2|17.47|19.37|8.33|7.59|1.49|1.67|310.35|2043.37|1698.76|18.52|
|五粮液|000858.SZ|2017-09-05|2060.07|2059.95|30.36|26.18|4.24|4.24|17.61|19.53|8.39|7.66|1.47|1.66|312.88|2060.07|1715.46|18.7|
|五粮液|000858.SZ|2017-09-04|2057.79|2057.68|30.33|26.15|4.23|4.23|17.59|19.5|8.38|7.65|1.48|1.66|312.54|2057.79|1713.19|18.67|
|五粮液|000858.SZ|2017-09-01|2106.76|2106.64|31.05|26.77|4.33|4.33|18.01|19.97|8.58|7.83|1.44|1.62|319.97|2106.76|1762.15|19.21|
|五粮液|000858.SZ|2017-08-31|2106.38|2106.26|31.05|26.77|4.33|4.33|18.01|19.97|8.58|7.83|1.44|1.62|319.92|2106.38|1761.77|19.2|
|五粮液|000858.SZ|2017-08-30|2135.23|2135.11|31.47|27.13|4.39|4.39|18.25|20.24|8.7|7.93|1.42|1.6|324.3|2135.23|1790.62|19.52|
|五粮液|000858.SZ|2017-08-29|2094.99|2094.87|30.88|26.62|4.31|4.31|17.91|19.86|8.54|7.79|1.45|1.63|318.19|2094.99|1750.39|19.08|
|五粮液|000858.SZ|2017-08-28|2104.1|2103.98|31.01|26.74|4.33|4.33|17.99|19.94|8.57|7.82|1.44|1.62|319.57|2104.1|1759.5|19.18|
|五粮液|000858.SZ|2017-08-25|2053.62|2053.5|30.27|27.47|4.05|4.35|17.56|16.07|8.37|7.94|1.48|1.66|1153.95|2053.62|1689.18|18.41|
|五粮液|000858.SZ|2017-08-24|2052.1|2051.99|30.25|27.45|4.05|4.34|17.54|16.06|8.36|7.93|1.48|1.66|1153.1|2052.1|1687.66|18.39|
|五粮液|000858.SZ|2017-08-23|2079.81|2079.69|30.66|27.83|4.1|4.4|17.78|16.27|8.47|8.04|1.46|1.64|1168.67|2079.81|1715.37|18.7|
|五粮液|000858.SZ|2017-08-22|2052.86|2052.74|30.26|27.46|4.05|4.34|17.55|16.06|8.36|7.93|1.48|1.66|1153.52|2052.86|1688.42|18.4|
|五粮液|000858.SZ|2017-08-21|2107.14|2107.02|31.06|28.19|4.16|4.46|18.01|16.49|8.59|8.14|1.44|1.62|1184.02|2107.14|1742.7|18.99|
|五粮液|000858.SZ|2017-08-18|2118.53|2118.41|31.23|28.34|4.18|4.48|18.11|16.58|8.63|8.19|1.43|1.61|1190.42|2118.53|1754.09|19.12|
|五粮液|000858.SZ|2017-08-17|2118.53|2118.41|31.23|28.34|4.18|4.48|18.11|16.58|8.63|8.19|1.43|1.61|1190.42|2118.53|1754.09|19.12|
|五粮液|000858.SZ|2017-08-16|2158.01|2157.89|31.81|28.87|4.26|4.57|18.45|16.88|8.79|8.34|1.41|1.58|1212.61|2158.01|1793.56|19.55|
|五粮液|000858.SZ|2017-08-15|2182.68|2182.56|32.17|29.2|4.31|4.62|18.66|17.08|8.89|8.43|1.39|1.57|1226.47|2182.68|1818.24|19.82|
|五粮液|000858.SZ|2017-08-14|2178.13|2178|32.1|29.14|4.3|4.61|18.62|17.04|8.87|8.42|1.39|1.57|1223.91|2178.13|1813.68|19.77|
|五粮液|000858.SZ|2017-08-11|2125.74|2125.62|31.33|28.44|4.2|4.5|18.17|16.63|8.66|8.21|1.43|1.61|1194.48|2125.74|1761.3|19.2|
|五粮液|000858.SZ|2017-08-10|2186.48|2186.36|32.23|29.25|4.32|4.63|18.69|17.11|8.91|8.45|1.39|1.56|1228.6|2186.48|1822.03|19.86|
|五粮液|000858.SZ|2017-08-09|2150.04|2149.92|31.69|28.76|4.24|4.55|18.38|16.82|8.76|8.31|1.41|1.59|1208.13|2150.04|1785.59|19.46|
|五粮液|000858.SZ|2017-08-08|2118.53|2118.41|31.23|28.34|4.18|4.48|18.11|16.58|8.63|8.19|1.43|1.61|1190.42|2118.53|1754.09|19.12|
|五粮液|000858.SZ|2017-08-07|2125.74|2125.62|31.33|28.44|4.2|4.5|18.17|16.63|8.66|8.21|1.43|1.61|1194.48|2125.74|1761.3|19.2|
|五粮液|000858.SZ|2017-08-04|2053.24|2053.12|30.26|27.47|4.05|4.35|17.55|16.07|8.37|7.93|1.48|1.66|1153.74|2053.24|1688.8|18.41|
|五粮液|000858.SZ|2017-08-03|2068.8|2068.69|30.49|27.68|4.08|4.38|17.69|16.19|8.43|7.99|1.47|1.65|1162.48|2068.8|1704.36|18.58|
|五粮液|000858.SZ|2017-08-02|2114.73|2114.62|31.17|28.29|4.17|4.48|18.08|16.55|8.62|8.17|1.44|1.62|1188.29|2114.73|1750.29|19.08|
|五粮液|000858.SZ|2017-08-01|2147.76|2147.64|31.66|28.73|4.24|4.55|18.36|16.8|8.75|8.3|1.41|1.59|1206.85|2147.76|1783.32|19.44|
|五粮液|000858.SZ|2017-07-31|2116.63|2116.51|31.2|28.32|4.18|4.48|18.1|16.56|8.62|8.18|1.43|1.61|1189.36|2116.63|1752.19|19.1|
|五粮液|000858.SZ|2017-07-28|2115.49|2115.37|31.18|28.3|4.18|4.48|18.09|16.55|8.62|8.18|1.44|1.61|1188.72|2115.49|1751.05|19.09|
|五粮液|000858.SZ|2017-07-27|2040.33|2040.22|30.07|27.3|4.03|4.32|17.44|15.96|8.31|7.88|1.49|1.67|1146.48|2040.33|1675.89|18.27|
|五粮液|000858.SZ|2017-07-26|2050.2|2050.09|30.22|27.43|4.05|4.34|17.53|16.04|8.35|7.92|1.48|1.67|1152.03|2050.2|1685.76|18.37|
|五粮液|000858.SZ|2017-07-25|2101.45|2101.33|30.97|28.11|4.15|4.45|17.97|16.44|8.56|8.12|1.45|1.63|1180.82|2101.45|1737|18.93|
|五粮液|000858.SZ|2017-07-24|2122.32|2122.21|31.28|28.39|4.19|4.49|18.14|16.61|8.65|8.2|1.43|1.61|1192.56|2122.32|1757.88|19.16|
|五粮液|000858.SZ|2017-07-21|2076.77|2076.66|30.61|27.78|4.1|4.39|17.76|16.25|8.46|8.03|1.46|1.65|1166.96|2076.77|1712.33|18.66|
|五粮液|000858.SZ|2017-07-20|2080.57|2080.45|30.67|27.84|4.11|4.4|17.79|16.28|8.48|8.04|1.46|1.64|1169.09|2080.57|1716.13|18.7|
|五粮液|000858.SZ|2017-07-19|2038.81|2038.7|30.05|27.28|4.02|4.31|17.43|15.95|8.31|7.88|1.49|1.68|1145.63|2038.81|1674.37|18.25|
|五粮液|000858.SZ|2017-07-18|1996.3|1996.19|29.42|26.71|3.94|4.22|17.07|15.62|8.13|7.71|1.52|1.71|1121.74|1996.3|1631.86|17.79|
|五粮液|000858.SZ|2017-07-17|1955.3|1955.19|28.82|26.16|3.86|4.14|16.72|15.3|7.97|7.56|1.55|1.75|1098.7|1955.3|1590.86|17.34|
|五粮液|000858.SZ|2017-07-14|1994.4|1994.29|29.4|26.68|3.94|4.22|17.05|15.6|8.13|7.71|1.52|1.71|1120.67|1994.4|1629.96|17.77|
|五粮液|000858.SZ|2017-07-13|1980.74|1980.63|29.19|26.5|3.91|4.19|16.93|15.5|8.07|7.65|1.53|1.72|1112.99|1980.74|1616.29|17.62|
|五粮液|000858.SZ|2017-07-12|1980.74|1980.63|29.19|26.5|3.91|4.19|16.93|15.5|8.07|7.65|1.53|1.72|1112.99|1980.74|1616.29|17.62|
|五粮液|000858.SZ|2017-07-11|2038.05|2037.94|30.04|27.27|4.02|4.31|17.42|15.95|8.3|7.88|1.49|1.68|1145.2|2038.05|1673.61|18.24|
|五粮液|000858.SZ|2017-07-10|2003.89|2003.78|29.54|26.81|3.95|4.24|17.13|15.68|8.16|7.74|1.52|1.7|1126.01|2003.89|1639.45|17.87|
|五粮液|000858.SZ|2017-07-07|1966.31|1966.2|28.98|26.31|3.88|4.16|16.81|15.38|8.01|7.6|1.54|1.74|1104.89|1966.31|1601.87|17.46|
|五粮液|000858.SZ|2017-07-06|2011.48|2011.37|29.65|26.91|3.97|4.26|17.2|15.74|8.2|7.77|1.51|1.7|1130.27|2011.48|1647.04|17.95|
|五粮液|000858.SZ|2017-07-05|2027.81|2027.69|29.89|27.13|4|4.29|17.34|15.87|8.26|7.84|1.5|1.68|1139.44|2027.81|1663.36|18.13|
|五粮液|000858.SZ|2017-07-04|1994.78|1994.67|29.4|26.69|3.94|4.22|17.05|15.61|8.13|7.71|1.52|1.71|1120.89|1994.78|1630.34|17.77|
|五粮液|000858.SZ|2017-07-03|2050.96|2050.85|30.23|27.44|4.05|4.34|17.53|16.05|8.36|7.93|1.48|1.67|1152.46|2050.96|1686.52|18.38|
|五粮液|000858.SZ|2017-06-30|2112.84|2112.72|31.14|28.27|4.17|4.47|18.06|16.53|8.61|8.16|1.44|1.62|1187.22|2112.84|1748.39|19.06|
|五粮液|000858.SZ|2017-06-29|2103.72|2103.61|31.01|28.15|4.15|4.45|17.99|16.46|8.57|8.13|1.44|1.62|1182.1|2103.72|1739.28|18.96|
|五粮液|000858.SZ|2017-06-28|2112.08|2111.96|31.13|28.26|4.17|4.47|18.06|16.53|8.61|8.16|1.44|1.62|1186.8|2112.08|1747.63|19.05|
|五粮液|000858.SZ|2017-06-27|2169.77|2169.65|31.98|29.03|4.28|4.59|18.55|16.98|8.84|8.38|1.4|1.57|1219.22|2169.77|1805.33|19.68|
|五粮液|000858.SZ|2017-06-26|2153.83|2153.71|31.75|28.82|4.25|4.56|18.41|16.85|8.78|8.32|1.41|1.59|1210.26|2153.83|1789.39|19.5|
|五粮液|000858.SZ|2017-06-23|2087.78|2087.67|30.77|27.93|4.12|4.42|17.85|16.34|8.51|8.07|1.45|1.64|1173.15|2087.78|1723.34|18.78|
|五粮液|000858.SZ|2017-06-22|2055.52|2055.4|30.3|27.5|4.06|4.35|17.57|16.08|8.37|7.94|1.48|1.66|1155.01|2055.52|1691.07|18.43|
|五粮液|000858.SZ|2017-06-21|2072.98|2072.86|30.55|27.73|4.09|4.39|17.72|16.22|8.45|8.01|1.46|1.65|1164.83|2072.98|1708.54|18.62|
|五粮液|000858.SZ|2017-06-20|1981.49|1981.38|29.21|26.51|3.91|4.19|16.94|15.5|8.07|7.66|1.53|1.72|1113.42|1981.49|1617.05|17.63|
|五粮液|000858.SZ|2017-06-19|1995.54|1995.43|29.41|26.7|3.94|4.22|17.06|15.61|8.13|7.71|1.52|1.71|1121.31|1995.54|1631.1|17.78|
|五粮液|000858.SZ|2017-06-16|1974.66|1974.55|29.11|26.42|3.9|4.18|16.88|15.45|8.05|7.63|1.54|1.73|1109.58|1974.66|1610.22|17.55|
|五粮液|000858.SZ|2017-06-15|1981.87|1981.76|29.21|26.52|3.91|4.19|16.94|15.51|8.07|7.66|1.53|1.72|1113.63|1981.87|1617.43|17.63|
|五粮液|000858.SZ|2017-06-14|2038.43|2038.32|30.05|27.27|4.02|4.31|17.43|15.95|8.31|7.88|1.49|1.68|1145.42|2038.43|1673.99|18.25|
|五粮液|000858.SZ|2017-06-13|2076.01|2075.9|30.6|27.77|4.1|4.39|17.75|16.24|8.46|8.02|1.46|1.65|1166.53|2076.01|1711.57|18.66|
|五粮液|000858.SZ|2017-06-12|2081.33|2081.21|30.68|27.85|4.11|4.4|17.79|16.28|8.48|8.04|1.46|1.64|1169.52|2081.33|1716.89|18.71|
|五粮液|000858.SZ|2017-06-09|1980.36|1980.25|29.19|26.49|3.91|4.19|16.93|15.49|8.07|7.65|1.53|1.73|1112.78|1980.36|1615.91|17.61|
|五粮液|000858.SZ|2017-06-08|1951.13|1951.02|28.76|26.1|3.85|4.13|16.68|15.27|7.95|7.54|1.56|1.75|1096.36|1951.13|1586.68|17.29|
|五粮液|000858.SZ|2017-06-07|1932.15|1932.04|28.48|25.85|3.81|4.09|16.52|15.12|7.87|7.47|1.57|1.77|1085.69|1932.15|1567.7|17.09|
|五粮液|000858.SZ|2017-06-06|1841.42|1841.32|27.14|24.64|3.63|3.9|15.74|14.41|7.5|7.12|1.65|1.86|1034.71|1841.42|1476.98|16.1|
|五粮液|000858.SZ|2017-06-05|1787.52|1787.42|26.35|23.91|3.53|3.78|15.28|13.99|7.28|6.91|1.7|1.91|1004.43|1787.52|1423.08|15.51|
|五粮液|000858.SZ|2017-06-02|1820.55|1820.44|26.83|24.36|3.59|3.85|15.56|14.24|7.42|7.04|1.67|1.88|1022.98|1820.55|1456.1|15.87|
|五粮液|000858.SZ|2017-06-01|1834.97|1834.87|27.05|24.55|3.62|3.88|15.69|14.36|7.48|7.09|1.65|1.86|1031.09|1834.97|1470.53|16.03|
|五粮液|000858.SZ|2017-05-31|1817.51|1817.41|26.79|24.32|3.59|3.85|15.54|14.22|7.41|7.02|1.67|1.88|1021.28|1817.51|1453.07|15.84|
|五粮液|000858.SZ|2017-05-26|1805.36|1805.26|26.61|24.15|3.56|3.82|15.43|14.13|7.36|6.98|1.68|1.89|1014.45|1805.36|1440.92|15.71|
|五粮液|000858.SZ|2017-05-25|1811.81|1811.71|26.71|24.24|3.58|3.83|15.49|14.18|7.38|7|1.68|1.89|1018.08|1811.81|1447.37|15.78|
|五粮液|000858.SZ|2017-05-24|1820.17|1820.06|26.83|24.35|3.59|3.85|15.56|14.24|7.42|7.03|1.67|1.88|1022.77|1820.17|1455.72|15.87|
|五粮液|000858.SZ|2017-05-23|1831.93|1831.83|27|24.51|3.62|3.88|15.66|14.33|7.46|7.08|1.66|1.86|1029.38|1831.93|1467.49|15.99|
|五粮液|000858.SZ|2017-05-22|1789.04|1788.94|26.37|23.94|3.53|3.79|15.3|14|7.29|6.91|1.7|1.91|1005.28|1789.04|1424.6|15.53|
|五粮液|000858.SZ|2017-05-19|1787.14|1787.04|26.34|23.91|3.53|3.78|15.28|13.98|7.28|6.91|1.7|1.91|1004.21|1787.14|1422.7|15.51|
|五粮液|000858.SZ|2017-05-18|1765.12|1765.03|26.02|23.62|3.48|3.74|15.09|13.81|7.19|6.82|1.72|1.94|991.84|1765.12|1400.68|15.27|
|五粮液|000858.SZ|2017-05-17|1759.81|1759.71|25.94|23.54|3.47|3.72|15.05|13.77|7.17|6.8|1.73|1.94|988.85|1759.81|1395.37|15.21|
|五粮液|000858.SZ|2017-05-16|1806.88|1806.78|26.63|24.17|3.57|3.82|15.45|14.14|7.36|6.98|1.68|1.89|1015.3|1806.88|1442.44|15.72|
|五粮液|000858.SZ|2017-05-15|1715.02|1714.92|25.28|22.94|3.38|3.63|14.66|13.42|6.99|6.63|1.77|1.99|963.69|1715.02|1350.58|14.72|
|五粮液|000858.SZ|2017-05-12|1679.72|1679.62|24.76|22.47|3.31|3.55|14.36|13.14|6.84|6.49|1.81|2.03|943.85|1679.72|1315.27|14.34|
|五粮液|000858.SZ|2017-05-11|1682.75|1682.66|24.8|22.51|3.32|3.32|14.39|13.17|6.86|6.5|1.8|1.8|945.56|1682.75|1318.31|14.37|
|五粮液|000858.SZ|2017-05-10|1650.87|1650.77|24.33|22.09|3.26|3.26|14.11|12.92|6.73|6.38|1.84|1.84|927.64|1650.87|1286.42|14.02|
|五粮液|000858.SZ|2017-05-09|1657.7|1657.61|24.43|22.18|3.27|3.27|14.17|12.97|6.75|6.41|1.83|1.83|931.48|1657.7|1293.26|14.1|
|五粮液|000858.SZ|2017-05-08|1617.84|1617.75|23.85|21.64|3.19|3.19|13.83|12.66|6.59|6.25|1.88|1.88|909.08|1617.84|1253.4|13.66|
|五粮液|000858.SZ|2017-05-05|1676.3|1676.21|24.71|22.43|3.31|3.31|14.33|13.12|6.83|6.48|1.81|1.81|941.93|1676.3|1311.86|14.3|
|五粮液|000858.SZ|2017-05-04|1684.65|1684.56|24.83|22.54|3.32|3.32|14.4|13.18|6.86|6.51|1.8|1.8|946.62|1684.65|1320.21|14.39|
|五粮液|000858.SZ|2017-05-03|1705.15|1705.05|25.13|22.81|3.37|3.37|14.58|13.34|6.95|6.59|1.78|1.78|958.14|1705.15|1340.71|14.61|
|五粮液|000858.SZ|2017-05-02|1693|1692.91|24.95|22.65|3.34|3.34|14.47|13.25|6.9|6.54|1.79|1.79|951.31|1693|1328.56|14.48|
|五粮液|000858.SZ|2017-04-28|1727.16|1727.07|25.46|23.11|3.41|3.41|14.77|13.51|7.04|6.67|1.76|1.76|970.51|1727.16|1362.72|14.85|
|五粮液|000858.SZ|2017-04-27|1746.14|1746.05|25.74|25.74|3.71|3.71|14.93|14.93|7.11|7.11|1.74|1.74|-491.39|1746.14|1399.49|15.25|
|五粮液|000858.SZ|2017-04-26|1734.76|1734.66|25.57|25.57|3.69|3.69|14.83|14.83|7.07|7.07|1.75|1.75|-488.19|1734.76|1388.1|15.13|
|五粮液|000858.SZ|2017-04-25|1768.92|1768.82|26.07|26.07|3.76|3.76|15.12|15.12|7.21|7.21|1.72|1.72|-497.8|1768.92|1422.26|15.5|
|五粮液|000858.SZ|2017-04-24|1681.99|1681.9|24.79|24.79|3.57|3.57|14.38|14.38|6.85|6.85|1.81|1.81|-473.34|1681.99|1335.33|14.55|
|五粮液|000858.SZ|2017-04-21|1732.86|1732.76|25.54|25.54|3.68|3.68|14.81|14.81|7.06|7.06|1.75|1.75|-487.65|1732.86|1386.2|15.11|
|五粮液|000858.SZ|2017-04-20|1732.86|1732.76|25.54|25.54|3.68|3.68|14.81|14.81|7.06|7.06|1.75|1.75|-487.65|1732.86|1386.2|15.11|
|五粮液|000858.SZ|2017-04-19|1670.23|1670.13|24.62|24.62|3.55|3.55|14.28|14.28|6.81|6.81|1.82|1.82|-470.03|1670.23|1323.57|14.43|
|五粮液|000858.SZ|2017-04-18|1665.67|1665.58|24.55|24.55|3.54|3.54|14.24|14.24|6.79|6.79|1.82|1.82|-468.75|1665.67|1319.01|14.38|
|五粮液|000858.SZ|2017-04-17|1630.75|1630.66|24.04|24.04|3.46|3.46|13.94|13.94|6.64|6.64|1.86|1.86|-458.92|1630.75|1284.09|14|
|五粮液|000858.SZ|2017-04-14|1607.59|1607.5|23.7|23.7|3.41|3.41|13.74|13.74|6.55|6.55|1.89|1.89|-452.4|1607.59|1260.93|13.74|
|五粮液|000858.SZ|2017-04-13|1625.05|1624.96|23.95|23.95|3.45|3.45|13.89|13.89|6.62|6.62|1.87|1.87|-457.32|1625.05|1278.39|13.93|
|五粮液|000858.SZ|2017-04-12|1596.2|1596.12|23.53|23.53|3.39|3.39|13.65|13.65|6.5|6.5|1.9|1.9|-449.2|1596.2|1249.54|13.62|
|五粮液|000858.SZ|2017-04-11|1554.45|1554.36|22.91|22.91|3.3|3.3|13.29|13.29|6.33|6.33|1.95|1.95|-437.45|1554.45|1207.79|13.16|
|五粮液|000858.SZ|2017-04-10|1581.4|1581.31|23.31|23.31|3.36|3.36|13.52|13.52|6.44|6.44|1.92|1.92|-445.03|1581.4|1234.74|13.46|
|五粮液|000858.SZ|2017-04-07|1620.5|1620.41|23.89|23.89|3.44|3.44|13.85|13.85|6.6|6.6|1.87|1.87|-456.03|1620.5|1273.84|13.88|
|五粮液|000858.SZ|2017-04-06|1630.37|1630.28|24.03|24.03|3.46|3.46|13.94|13.94|6.64|6.64|1.86|1.86|-458.81|1630.37|1283.71|13.99|
|五粮液|000858.SZ|2017-04-05|1636.82|1636.73|24.13|24.13|3.48|3.48|13.99|13.99|6.67|6.67|1.86|1.86|-460.63|1636.82|1290.16|14.06|
|五粮液|000858.SZ|2017-03-31|1632.27|1632.18|24.06|24.06|3.47|3.47|13.95|13.95|6.65|6.65|1.86|1.86|-459.35|1632.27|1285.61|14.01|
|五粮液|000858.SZ|2017-03-30|1622.02|1621.93|26.26|24.3|3.57|3.57|24.24|14.05|7.49|6.69|1.87|1.87|-236.75|1622.02|1285.41|15.72|
|五粮液|000858.SZ|2017-03-29|1636.06|1635.97|26.49|24.51|3.6|3.6|24.45|14.17|7.55|6.75|1.86|1.86|-238.8|1636.06|1299.45|15.9|
|五粮液|000858.SZ|2017-03-28|1623.53|1623.44|26.29|24.32|3.58|3.58|24.26|14.06|7.5|6.7|1.87|1.87|-236.97|1623.53|1286.92|15.74|
|五粮液|000858.SZ|2017-03-27|1615.18|1615.09|26.15|24.2|3.56|3.56|24.14|13.99|7.46|6.67|1.88|1.88|-235.75|1615.18|1278.57|15.64|
|五粮液|000858.SZ|2017-03-24|1641.38|1641.28|26.58|24.59|3.62|3.62|24.53|14.22|7.58|6.77|1.85|1.85|-239.58|1641.38|1304.76|15.96|
|五粮液|000858.SZ|2017-03-23|1653.52|1653.43|26.77|24.77|3.64|3.64|24.71|14.32|7.63|6.83|1.84|1.84|-241.35|1653.52|1316.91|16.11|
|五粮液|000858.SZ|2017-03-22|1668.71|1668.61|27.02|25|3.68|3.68|24.94|14.46|7.7|6.89|1.82|1.82|-243.57|1668.71|1332.1|16.3|
|五粮液|000858.SZ|2017-03-21|1646.69|1646.6|26.66|24.67|3.63|3.63|24.61|14.26|7.6|6.8|1.84|1.84|-240.35|1646.69|1310.08|16.03|
|五粮液|000858.SZ|2017-03-20|1559.76|1559.68|25.25|23.37|3.44|3.44|23.31|13.51|7.2|6.44|1.95|1.95|-227.67|1559.76|1223.15|14.96|
|五粮液|000858.SZ|2017-03-17|1547.24|1547.15|25.05|23.18|3.41|3.41|23.12|13.4|7.14|6.39|1.96|1.96|-225.84|1547.24|1210.62|14.81|
|五粮液|000858.SZ|2017-03-16|1557.86|1557.78|25.22|23.34|3.43|3.43|23.28|13.5|7.19|6.43|1.95|1.95|-227.39|1557.86|1221.25|14.94|
|五粮液|000858.SZ|2017-03-15|1576.84|1576.76|25.53|23.63|3.47|3.47|23.57|13.66|7.28|6.51|1.93|1.93|-230.16|1576.84|1240.23|15.17|
|五粮液|000858.SZ|2017-03-14|1570.77|1570.68|25.43|23.53|3.46|3.46|23.48|13.61|7.25|6.48|1.93|1.93|-229.27|1570.77|1234.16|15.1|
|五粮液|000858.SZ|2017-03-13|1581.02|1580.93|25.6|23.69|3.48|3.48|23.63|13.7|7.3|6.53|1.92|1.92|-230.77|1581.02|1244.41|15.22|
|五粮液|000858.SZ|2017-03-10|1543.44|1543.35|24.99|23.12|3.4|3.4|23.07|13.37|7.13|6.37|1.97|1.97|-225.28|1543.44|1206.83|14.76|
|五粮液|000858.SZ|2017-03-09|1543.82|1543.73|25|23.13|3.4|3.4|23.07|13.37|7.13|6.37|1.97|1.97|-225.34|1543.82|1207.21|14.77|
|五粮液|000858.SZ|2017-03-08|1560.9|1560.81|25.27|23.39|3.44|3.44|23.33|13.52|7.21|6.44|1.95|1.95|-227.83|1560.9|1224.29|14.98|
|五粮液|000858.SZ|2017-03-07|1581.02|1580.93|25.6|23.69|3.48|3.48|23.63|13.7|7.3|6.53|1.92|1.92|-230.77|1581.02|1244.41|15.22|
|五粮液|000858.SZ|2017-03-06|1539.26|1539.18|24.92|23.06|3.39|3.39|23|13.33|7.11|6.35|1.97|1.97|-224.67|1539.26|1202.65|14.71|
|五粮液|000858.SZ|2017-03-03|1518.01|1517.92|24.58|22.74|3.34|3.34|22.69|13.15|7.01|6.27|2|2|-221.57|1518.01|1181.4|14.45|
|五粮液|000858.SZ|2017-03-02|1516.87|1516.78|24.56|22.73|3.34|3.34|22.67|13.14|7|6.26|2|2|-221.4|1516.87|1180.26|14.44|
|五粮液|000858.SZ|2017-03-01|1517.63|1517.54|24.57|22.74|3.34|3.34|22.68|13.15|7.01|6.26|2|2|-221.52|1517.63|1181.02|14.45|
|五粮液|000858.SZ|2017-02-28|1501.68|1501.6|24.31|22.5|3.31|3.31|22.44|13.01|6.93|6.2|2.02|2.02|-219.19|1501.68|1165.07|14.25|
|五粮液|000858.SZ|2017-02-27|1495.23|1495.15|24.21|22.4|3.29|3.29|22.35|12.95|6.9|6.17|2.03|2.03|-218.25|1495.23|1158.62|14.17|
