date,open,close,high,low,vol
2026-07-03,31.54,30.6,31.61,30.45,448165.0
2026-07-06,30.25,30.29,31.16,30.01,379687.0
2026-07-07,30.06,28.86,30.18,28.83,408862.0
2026-07-08,28.77,28.98,29.04,28.11,294550.0
2026-07-09,28.83,27.76,28.84,27.37,447638.0
2026-07-10,27.58,27.27,27.85,26.96,308932.0
2026-07-13,27.07,26.46,27.17,26.27,305103.0
2026-07-14,26.46,27.75,27.85,26.38,339945.0
2026-07-15,27.75,28.18,28.56,27.33,332947.0
2026-07-16,27.96,27.62,28.28,27.53,223631.0
2026-07-17,27.6,27.45,28.09,27.25,282929.0
