date,open,close,high,low,vol
2025-11-12,68.37,69.2,70.08,68.01,53089.0
2025-11-13,69.2,69.31,70.88,68.8,41340.0
2025-11-14,69.31,69.36,71.03,68.6,32588.0
2025-11-17,69.36,67.89,70.0,67.57,35049.0
2025-11-18,67.01,64.7,67.67,64.33,42890.0
2025-11-19,65.03,65.5,65.99,64.75,28539.0
2025-11-20,65.75,64.55,66.8,64.11,26018.0
2025-11-21,63.94,62.9,64.7,62.7,42422.0
2025-11-24,63.37,62.6,63.5,61.6,40355.0
2025-11-25,62.79,61.73,63.33,61.4,42071.0
2025-11-26,61.79,62.25,63.33,61.38,36933.0
2025-11-27,61.9,63.1,63.85,61.9,27402.0
2025-11-28,63.06,62.49,63.7,62.43,19717.0
2025-12-01,62.49,62.24,62.98,62.13,29086.0
2025-12-02,62.24,61.26,62.6,61.01,29289.0
2025-12-03,61.29,61.46,62.08,60.88,29249.0
2025-12-04,61.41,61.66,62.0,61.24,20221.0
2025-12-05,61.66,65.43,65.83,61.66,62676.0
2025-12-08,65.58,64.21,65.98,64.07,22722.0
2025-12-09,64.22,64.87,65.73,64.13,32216.0
2025-12-10,64.63,65.52,66.0,64.2,22680.0
2025-12-11,65.49,65.5,66.35,65.0,19169.0
2025-12-12,65.3,66.68,67.1,65.12,30674.0
2025-12-15,66.37,65.26,67.08,64.66,26788.0
2025-12-16,65.26,63.5,65.26,63.0,25078.0
2025-12-17,63.5,65.0,65.47,63.04,27260.0
2025-12-18,64.8,67.48,68.88,64.31,59811.0
2025-12-19,67.48,69.8,70.22,66.68,59044.0
2025-12-22,69.88,67.5,70.25,67.35,44676.0
2025-12-23,67.48,66.62,67.48,65.1,52441.0
2025-12-24,66.65,66.0,67.0,65.09,46677.0
2025-12-25,66.01,67.98,68.27,66.0,46951.0
2025-12-26,67.8,67.78,68.27,66.8,28707.0
2025-12-29,67.78,68.57,69.18,66.68,49866.0
2025-12-30,68.98,70.5,71.26,68.57,46661.0
2025-12-31,70.24,69.39,70.79,68.6,43445.0
2026-01-05,69.39,69.85,70.66,68.81,33701.0
2026-01-06,69.94,72.18,73.93,69.7,71724.0
2026-01-07,71.87,73.0,73.5,71.2,38604.0
2026-01-08,72.84,70.96,73.47,70.4,36810.0
2026-01-09,70.96,70.5,70.98,69.3,38757.0
2026-01-12,70.41,70.26,70.84,69.5,38128.0
2026-01-13,70.0,68.92,70.95,68.33,41674.0
2026-01-14,68.88,68.55,69.8,67.85,34669.0
2026-01-15,68.1,69.77,70.84,68.02,37249.0
2026-01-16,70.41,68.67,70.78,68.38,26592.0
2026-01-19,68.28,72.35,72.85,68.28,56244.0
2026-01-20,72.42,74.15,74.46,72.18,50428.0
