date,open,close,high,low,vol
2026-01-30,23.391,23.861,24.191,22.901,991460.0
2026-02-02,23.121,21.421,23.201,21.421,1395514.0
2026-02-03,22.001,22.071,22.201,21.421,898252.0
2026-02-04,22.221,22.171,22.321,21.661,462457.0
2026-02-05,22.171,21.701,22.771,21.421,575125.0
2026-02-06,21.291,22.241,22.721,21.111,647290.0
2026-02-09,22.511,22.001,22.541,21.821,554756.0
2026-02-10,22.001,21.911,22.071,21.601,371528.0
2026-02-11,21.901,22.341,23.091,21.801,680600.0
2026-02-12,22.321,22.431,22.831,22.201,484292.0
2026-02-13,22.011,21.741,22.181,21.681,452841.0
2026-02-24,22.091,22.631,22.981,21.841,601275.0
2026-02-25,22.561,22.931,23.551,22.311,822118.0
2026-02-26,22.901,22.671,23.201,22.541,472949.0
2026-02-27,22.591,22.881,23.171,22.501,442871.0
2026-03-02,23.481,24.201,24.201,22.781,983336.0
2026-03-03,24.281,23.301,24.771,23.271,882149.0
2026-03-04,23.011,23.161,23.771,22.751,655795.0
2026-03-05,23.471,23.961,24.091,22.681,781549.0
2026-03-06,23.901,26.411,26.411,23.801,1044806.0
2026-03-09,28.801,27.201,29.101,27.071,1991259.0
2026-03-10,25.131,25.471,26.421,25.061,1483620.0
2026-03-11,25.211,27.431,27.951,24.921,1373423.0
2026-03-12,27.901,28.601,29.501,27.141,1298839.0
2026-03-13,29.181,27.751,29.421,27.521,1197942.0
2026-03-16,28.161,26.511,28.571,26.381,882799.0
2026-03-17,26.461,25.491,26.941,25.261,974789.0
2026-03-18,25.391,25.561,25.581,24.981,548760.0
2026-03-19,26.261,25.951,26.261,25.401,770212.0
2026-03-20,25.101,25.151,25.801,24.951,645271.0
2026-03-23,25.371,25.171,26.061,24.821,763508.0
2026-03-24,25.021,25.521,25.561,23.981,732868.0
2026-03-25,25.011,25.241,25.271,24.411,764679.0
2026-03-26,25.321,26.121,26.441,25.251,735280.0
2026-03-27,25.961,27.281,27.421,25.821,731689.0
2026-03-30,28.401,28.061,28.781,27.921,787445.0
2026-03-31,28.311,27.121,28.441,26.931,620254.0
2026-04-01,27.001,26.511,27.091,26.021,599582.0
2026-04-02,26.981,26.611,27.241,26.391,393050.0
2026-04-03,26.681,26.171,26.701,25.591,404984.0
2026-04-07,26.481,28.101,28.291,26.221,624890.0
2026-04-08,26.201,27.361,27.391,25.531,772217.0
2026-04-09,27.731,28.341,28.601,27.601,531363.0
2026-04-10,28.151,28.331,28.781,27.851,398720.0
2026-04-13,28.651,29.791,29.861,28.081,654135.0
2026-04-14,28.511,29.481,29.651,28.131,718118.0
2026-04-15,29.021,27.421,29.231,27.201,821245.0
2026-04-16,27.241,27.701,27.831,27.061,423049.0
2026-04-17,27.721,26.891,27.781,26.731,499415.0
2026-04-20,26.801,25.761,26.961,25.531,877711.0
2026-04-21,25.891,26.191,26.421,25.281,537416.0
2026-04-22,26.391,25.961,26.551,25.831,363715.0
2026-04-23,26.001,26.881,27.151,25.661,603422.0
2026-04-24,26.901,27.231,27.701,26.451,595407.0
2026-04-27,27.381,27.451,27.791,26.961,425518.0
2026-04-28,27.181,28.501,28.851,27.151,578496.0
2026-04-29,28.601,28.731,29.081,28.181,530426.0
2026-04-30,29.071,29.101,29.701,28.801,523577.0
2026-05-06,28.581,28.981,29.101,27.731,530721.0
2026-05-07,28.221,26.641,28.251,26.411,993258.0
2026-05-08,26.931,26.161,27.021,25.701,598852.0
2026-05-11,26.131,26.361,26.761,26.001,519581.0
2026-05-12,26.381,27.131,27.801,26.381,638996.0
2026-05-13,26.861,27.311,27.831,26.641,480084.0
2026-05-14,27.131,26.581,28.371,26.571,601084.0
2026-05-15,26.621,27.581,28.351,26.511,743297.0
2026-05-18,27.651,27.271,28.151,27.061,554131.0
2026-05-19,26.951,25.911,26.971,25.681,510939.0
2026-05-20,25.711,25.071,26.021,25.001,641589.0
2026-05-21,24.601,24.351,25.441,24.321,519851.0
2026-05-22,24.491,24.181,24.701,23.871,413377.0
2026-05-25,23.621,23.551,24.681,23.141,693043.0
2026-05-26,23.471,23.421,23.631,22.831,495219.0
2026-05-27,23.421,23.251,23.621,22.951,357691.0
2026-05-28,23.351,23.381,23.551,22.891,360187.0
2026-05-29,23.171,22.771,23.231,22.611,392418.0
2026-06-01,22.781,23.311,23.831,22.781,481233.0
2026-06-02,23.551,23.141,23.641,23.011,328950.0
2026-06-03,23.051,23.611,23.831,22.811,440969.0
2026-06-04,23.511,23.011,23.521,22.891,365051.0
2026-06-05,22.571,23.471,24.171,22.181,599556.0
2026-06-08,23.301,23.701,24.201,23.231,504419.0
2026-06-09,23.601,23.601,23.901,23.091,421344.0
2026-06-10,23.501,23.241,23.751,22.901,356569.0
2026-06-11,23.411,23.061,23.951,22.761,401676.0
2026-06-12,23.3,24.16,24.47,22.79,793041.0
2026-06-15,23.99,23.27,24.0,22.72,844895.0
2026-06-16,23.0,22.33,23.0,22.28,662562.0
2026-06-17,21.99,22.4,22.6,21.78,457423.0
2026-06-18,22.41,21.65,22.52,21.46,530712.0
2026-06-22,21.63,22.89,22.97,21.19,646839.0
2026-06-23,25.18,25.18,25.18,25.18,249643.0
2026-06-24,26.37,25.66,26.66,24.9,2361253.0
2026-06-25,25.6,25.68,26.91,24.59,2064277.0
2026-06-26,25.55,24.87,26.65,24.82,1479833.0
2026-06-29,24.67,24.23,24.83,23.81,1048345.0
2026-06-30,23.94,23.49,24.61,23.2,1057631.0
2026-07-01,23.3,24.91,25.24,23.2,1232454.0
2026-07-02,24.5,24.73,25.46,24.0,996169.0
2026-07-03,25.05,24.02,25.43,24.01,881617.0
2026-07-06,23.58,24.7,25.25,23.48,881168.0
2026-07-07,24.62,23.69,24.62,23.66,655607.0
2026-07-08,24.02,22.92,24.1,22.87,582569.0
2026-07-09,23.05,22.74,23.16,22.19,623693.0
2026-07-10,22.7,22.68,23.15,22.22,535590.0
2026-07-13,22.7,22.07,23.02,21.86,501852.0
2026-07-14,22.64,23.67,23.86,22.62,789595.0
2026-07-15,23.53,23.43,23.78,23.12,468923.0
2026-07-16,23.2,22.9,23.36,22.84,406028.0
2026-07-17,22.97,22.84,23.48,22.8,578058.0
