date,open,close,high,low,vol
2025-12-22,74.34,74.54,74.94,73.86,264728.0
2025-12-23,74.56,73.55,74.93,73.25,259293.0
2025-12-24,73.73,75.82,76.12,73.61,346062.0
2025-12-25,75.84,75.46,77.25,75.42,245153.0
2025-12-26,75.35,75.73,76.75,74.45,271029.0
2025-12-29,75.67,74.9,75.95,74.45,213800.0
2025-12-30,74.25,75.75,76.74,73.77,266284.0
2025-12-31,75.55,75.43,76.18,74.84,164028.0
2026-01-05,75.95,76.08,77.56,74.98,261561.0
2026-01-06,75.78,81.7,82.13,75.78,584611.0
2026-01-07,81.0,80.68,82.41,80.15,323223.0
2026-01-08,80.67,78.44,80.67,77.18,465476.0
2026-01-09,78.75,78.1,79.36,77.16,333619.0
2026-01-12,78.08,76.89,78.63,76.41,375752.0
2026-01-13,76.83,77.51,78.88,76.52,355112.0
2026-01-14,77.42,76.55,79.31,76.55,418676.0
2026-01-15,76.25,78.21,79.69,76.06,399140.0
2026-01-16,78.9,77.47,79.93,76.75,333612.0
2026-01-19,76.65,81.15,81.54,76.14,507344.0
2026-01-20,81.13,84.77,85.72,80.87,696986.0
2026-01-21,84.95,82.83,85.44,82.55,473915.0
2026-01-22,83.92,84.05,85.05,82.55,454922.0
2026-01-23,84.39,83.0,85.21,82.55,397091.0
2026-01-26,83.0,83.72,86.63,82.74,555122.0
2026-01-27,83.7,83.45,86.23,82.28,447546.0
2026-01-28,83.45,86.06,88.73,83.45,810652.0
2026-01-29,86.85,86.35,88.72,84.94,611522.0
2026-01-30,85.71,86.72,88.36,83.94,491902.0
2026-02-02,85.35,79.08,85.71,78.33,828701.0
2026-02-03,80.43,82.09,82.39,80.15,427001.0
2026-02-04,82.55,83.55,83.95,81.73,312621.0
2026-02-05,84.54,82.36,85.14,81.25,272272.0
2026-02-06,80.69,85.45,87.21,80.27,543633.0
2026-02-09,85.6,85.77,87.05,84.41,342524.0
2026-02-10,85.41,84.75,85.41,82.78,322745.0
2026-02-11,84.34,87.6,88.63,83.53,497910.0
2026-02-12,87.55,86.75,88.27,86.45,276028.0
2026-02-13,85.76,83.71,85.81,83.4,342402.0
2026-02-24,85.13,86.0,86.14,83.52,296402.0
2026-02-25,86.63,88.46,90.99,86.55,631195.0
2026-02-26,88.44,88.77,91.03,88.01,416391.0
2026-02-27,88.77,91.75,93.03,88.67,467425.0
2026-03-02,91.85,93.07,93.95,90.63,513071.0
2026-03-03,93.75,89.84,94.2,89.55,495287.0
2026-03-04,87.81,87.21,89.01,85.99,441947.0
2026-03-05,88.74,87.95,89.2,86.44,300582.0
2026-03-06,87.4,91.75,92.23,86.35,380446.0
2026-03-09,92.74,88.71,95.75,87.76,693148.0
2026-03-10,86.78,86.96,87.95,85.75,424174.0
2026-03-11,86.96,88.2,89.05,83.43,616565.0
2026-03-12,88.16,85.35,89.05,85.25,529755.0
2026-03-13,85.06,83.25,86.73,82.92,491371.0
2026-03-16,82.85,78.18,82.95,76.87,798539.0
2026-03-17,78.71,78.9,81.24,78.63,436747.0
2026-03-18,78.95,79.41,79.63,77.8,276044.0
2026-03-19,78.75,77.18,79.3,76.75,352354.0
2026-03-20,77.17,75.75,78.15,75.75,422530.0
2026-03-23,74.18,73.76,75.72,72.11,450661.0
2026-03-24,74.55,73.88,74.79,72.3,318628.0
2026-03-25,75.1,77.2,78.09,75.05,380639.0
2026-03-26,76.75,77.98,79.64,76.35,336462.0
2026-03-27,76.75,78.73,79.59,76.59,279932.0
2026-03-30,77.71,79.36,79.5,77.65,262408.0
2026-03-31,79.46,78.2,79.95,77.97,186981.0
2026-04-01,79.65,81.62,82.17,79.65,369321.0
2026-04-02,81.36,81.46,82.21,80.65,219189.0
2026-04-03,82.05,81.13,83.03,80.78,249403.0
2026-04-07,80.55,85.02,85.53,80.55,423610.0
2026-04-08,83.75,85.19,85.76,82.74,382499.0
2026-04-09,84.66,86.34,86.55,84.34,296315.0
2026-04-10,86.61,87.82,88.35,85.75,291277.0
2026-04-13,87.82,90.95,91.89,87.09,418485.0
2026-04-14,90.79,89.43,90.94,87.81,402115.0
2026-04-15,88.74,87.83,89.73,86.79,366895.0
2026-04-16,87.75,88.85,90.11,87.64,267474.0
2026-04-17,88.25,86.52,88.95,86.25,343329.0
2026-04-20,86.25,86.29,87.73,85.42,298399.0
2026-04-21,86.22,86.24,87.29,81.79,422915.0
2026-04-22,86.24,86.45,88.5,85.84,314230.0
2026-04-23,86.45,86.4,87.65,84.76,347921.0
2026-04-24,86.85,88.29,89.38,86.75,387590.0
2026-04-27,88.25,87.72,89.67,87.25,294399.0
2026-04-28,87.25,88.23,89.09,87.15,254553.0
2026-04-29,87.8,89.1,89.2,87.28,305665.0
2026-04-30,88.75,88.29,89.46,87.26,232585.0
2026-05-06,88.31,88.48,88.52,85.45,359324.0
2026-05-07,87.41,83.55,87.74,82.55,695208.0
2026-05-08,83.55,82.35,84.13,82.16,325571.0
2026-05-11,82.36,82.26,83.1,81.85,338044.0
2026-05-12,82.23,82.04,82.91,81.3,276571.0
2026-05-13,82.34,82.08,82.43,81.25,244474.0
2026-05-14,82.0,80.74,84.4,80.65,347969.0
2026-05-15,81.15,80.56,82.6,80.18,283048.0
2026-05-18,80.05,78.65,80.08,77.88,347492.0
2026-05-19,78.76,78.25,78.95,77.11,236105.0
2026-05-20,77.75,77.75,78.74,76.78,256302.0
2026-05-21,78.07,76.24,79.52,76.24,280952.0
2026-05-22,76.75,76.74,77.25,75.58,219847.0
2026-05-25,77.25,75.6,78.15,75.25,283844.0
2026-05-26,75.25,76.33,76.53,74.85,273646.0
2026-05-27,76.5,75.04,76.51,74.62,243043.0
2026-05-28,75.04,73.85,75.7,72.83,309961.0
2026-05-29,73.85,73.45,74.91,73.11,261798.0
2026-06-01,73.41,75.85,76.44,72.59,446263.0
2026-06-02,75.85,75.16,76.0,74.36,300968.0
2026-06-03,75.0,74.17,75.08,73.01,372697.0
2026-06-04,74.11,72.17,74.11,71.79,350261.0
2026-06-05,72.18,72.46,74.68,71.51,370629.0
2026-06-08,71.43,69.75,72.3,69.28,365739.0
2026-06-09,70.01,69.25,70.25,68.34,308458.0
2026-06-10,68.5,67.9,69.59,67.28,279505.0
2026-06-11,68.53,67.15,68.9,65.9,332944.0
2026-06-12,67.2,71.67,72.83,66.8,602114.0
2026-06-15,73.52,73.5,76.48,72.13,631933.0
2026-06-16,72.5,70.07,72.81,69.85,479165.0
2026-06-17,70.0,70.79,71.12,69.0,332980.0
2026-06-18,70.01,69.05,70.58,68.4,348314.0
2026-06-22,69.12,74.3,74.5,68.32,633988.0
2026-06-23,75.59,72.8,76.84,72.6,552641.0
2026-06-24,72.8,74.7,76.0,72.78,482945.0
2026-06-25,74.01,73.61,74.88,71.85,400889.0
2026-06-26,73.6,71.79,75.2,70.93,352015.0
2026-06-29,71.79,71.93,73.0,69.64,385794.0
2026-06-30,71.01,68.41,71.39,67.28,621297.0
2026-07-01,67.99,68.29,69.58,66.0,611325.0
2026-07-02,67.61,68.6,70.61,67.55,450773.0
2026-07-03,69.48,69.18,71.0,68.08,370634.0
2026-07-06,69.19,71.02,73.48,68.45,471746.0
2026-07-07,73.64,71.05,74.41,70.66,653530.0
2026-07-08,71.5,70.02,72.23,69.68,399325.0
2026-07-09,70.03,68.88,70.03,67.41,413759.0
2026-07-10,68.5,68.71,70.16,66.73,410390.0
2026-07-13,68.71,66.95,68.88,66.9,318228.0
2026-07-14,66.7,69.6,69.8,66.48,377426.0
2026-07-15,69.0,70.09,70.8,68.15,366456.0
2026-07-16,69.69,68.36,70.8,68.24,357405.0
2026-07-17,68.37,70.04,70.91,68.1,559047.0
